"","Name","Address","Zip","Latitude","Longitude"
"1378","LINDO DESPERTAR GROCERY CORP","202 204 AUDUBON AVE, New York, NY","10033",0,0
"1379","SAXELBY CHEESEMONGERS LLC","75 9TH AVE (CHELSEA MARKET), New York, NY","10011",40.68131,-74.00928
"1380","79 GOURMET DELI INC","1492 YORK AVE, New York, NY","10075",40.77116,-73.95038
"1381","LINCOLN DELI GROCERY INC I","2095 MADISON AVE, New York, NY","10037",40.80999,-73.93735
"1382","MINI MART ON FIRST AVE INC","377 1ST AVE, New York, NY","10010",40.7364,-73.97912
"1383","579 BREAD & BUTTER MARKET CORP","579 MAIN ST, New York, NY","10044",40.76264,-73.9495
"1384","MAHANT 342 INC","342 CANAL ST, New York, NY","10013",40.72029,-74.00344
"1385","PC4WEST INC","4 W 18TH ST, New York, NY","10011",40.73865,-73.9927
"1386","B & B GOURMET MARKET INC","790 LEXINGTON AVE, New York, NY","10065",40.76378,-73.96722
"1387","PRAMUKH 325 INC","325 3RD AVE, New York, NY","10010",40.73966,-73.98232
"1388","SAM DELI & PIZZA CORP","155 8TH AVE, New York, NY","10011",40.74214,-74.001
"1389","165 DELI GROCERY CORP","2119 AMSTERDAM AVE, New York, NY","10032",40.83794,-73.9381
"1390","MAYIMBE GROCERY CORP","200 STANTON ST, New York, NY","10002",40.71982,-73.98289
"1391","EDDY FOOD CENTER CORP","2108 AMSTERDAM AVE, New York, NY","10032",40.83769,-73.93873
"1392","GEN2 ENTERPRISES INC","589 8TH AVE, New York, NY","10018",40.75527,-73.99144
"1393","1544 ST NICHOLAS CANDY STORE CORP","1544 ST NICHOLAS AVE, New York, NY","10040",40.85316,-73.93069
"1394","LA PARADA LATINA FOOD CORP","3822 3RD AVE, New York, NY","10457",40.83784,-73.90126
"1395","GREEN FOOD MARKET CORP","1300 ST NICHOLAS AVE, New York, NY","10033",40.84555,-73.93626
"1396","WADEE CONVENIENCE 4089 INC","4089 BROADWAY, New York, NY","10032",40.84435,-73.93914
"1397","1ST AVE CONVENIENCE & GROCERY INC","400 E 58TH ST, New York, NY","10022",40.75876,-73.96216
"1398","178 JJH INC","178 E 116TH ST, New York, NY","10029",40.79818,-73.94073
"1399","467 STAR DELI INC","467 W 125TH ST, New York, NY","10027",40.81319,-73.95589
"1400","KHALED H ALBISHARI","495 2ND AVE, New York, NY","10016",40.741,-73.97886
"1401","DUANE READE INC","530 5TH AVE, New York, NY","10036",40.75517,-73.97989
"1402","MILLENNIUM CONVENIENCE & GROCERY INC","1737 YORK AVE, New York, NY","10128",40.77909,-73.94505
"1403","EAT FRESH DELI INC","89-97 AVENUE C, New York, NY","10009",40.72353,-73.97932
"1404","TARGET CORPORATION","112 W 34TH ST, New York, NY","10120",40.74999,-73.98865
"1405","HOPS ON 27 INC","113 W 27TH ST, New York, NY","10001",40.74583,-73.99167
"1406","2 BROTHERS DELI 2 INC","2124 DORCHESTER RD, New York, NY","11226",40.64213,-73.95772
"1407","BROTHERS DELI & GROCERY INC, THE","2518 7TH AVE, New York, NY","10039",40.82229,-73.9388
"1408","HARLEM POLO GROUNDS MEAT CORP","159 04 HARLEM RIVER DR, New York, NY","10039",0,0
"1409","GOLD GLOVE DELI AND GROCERY INC","4415 4417 BROADWAY, New York, NY","10040",0,0
"1410","2258 FOOD CORP","2258 3RD AVE, New York, NY","10035",40.80234,-73.93703
"1411","HAMILTON FINEST DELI CORP","3405 BROADWAY, New York, NY","10031",40.82234,-73.95377
"1412","OM SAI UPPER EASTSIDE GROCERY INC","1458 2ND AVE, New York, NY","10021",40.77148,-73.95618
"1413","GGP BAR & GRILL CORP","374 8TH AVE, New York, NY","10001",40.7488,-73.99572
"1414","MOE GOURMET DELI CORP","2911 FREDERICK DOUGLAS BLVD, New York, NY","10039",40.82867,-73.93788
"1415","132 GROCERY AND DELI CORP","132 E 125TH ST, New York, NY","10035",40.80432,-73.93768
"1416","LUNA GROCERY CORP","264 SHERMAN AVE, New York, NY","10034",40.86654,-73.91845
"1417","1272 1278 ST NICHOLAS AVENUE LLC","1272 1278 SAINT NICHOLAS AVE, New York, NY","10033",0,0
"1418","A & S CONV AND SMOKE INC","2282 1/2 BROADWAY, New York, NY","10024",40.78587,-73.97815
