"","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"2926",2926,"JUKAI","237","EAST   53 STREET",10022,"Japanese","237, EAST   53 STREET, New York, NY",-73.9677821,40.7573545
"2927",2927,"SUN BAKERY","83","ESSEX STREET",10002,"Bakery","83, ESSEX STREET, New York, NY",NA,NA
"2928",2928,"THE HANDPULLED NOODLE","3600","BROADWAY",10031,"Asian","3600, BROADWAY, New York, NY",-73.9485879,40.828323
"2929",2929,"MAYAHUEL","304","EAST    6 STREET",10003,"Mexican","304, EAST    6 STREET, New York, NY",NA,NA
"2930",2930,"TODD ENGLISH FOOD HALL","768","5TH AVE",10019,"English","768, 5TH AVE, New York, NY",-73.9743547,40.7646095
"2931",2931,"RAMEN THUKPA","70","7 AVENUE SOUTH",10014,"Asian","70, 7 AVENUE SOUTH, New York, NY",NA,NA
"2932",2932,"DA CAPO","1392","MADISON AVE",10029,"Caf̩/Coffee/Tea","1392, MADISON AVE, New York, NY",-73.9540519,40.7877761
"2933",2933,"DUNKIN' DONUTS, BASKIN ROBBINS","610","10 AVENUE",10036,"Donuts","610, 10 AVENUE, New York, NY",-73.9943663,40.760754
"2934",2934,"GEMMA","4","EAST    3 STREET",10003,"Italian","4, EAST    3 STREET, New York, NY",NA,NA
"2935",2935,"CORNER CAFE AND BAKERY","1645-1651","THIRD AVENUE",10128,"American","1645-1651, THIRD AVENUE, New York, NY",NA,NA
"2936",2936,"CAFFE BENE","596","3RD AVE",10016,"Caf̩/Coffee/Tea","596, 3RD AVE, New York, NY",-73.976127,40.74886
"2937",2937,"LE REVE","125","E 54 ST",10022,"Middle Eastern","125, E 54 ST, New York, NY",NA,NA
"2938",2938,"SPOT DESSERT BAR","5","SAINT MARKS PL",10003,"Asian","5, SAINT MARKS PL, New York, NY",-73.9893159,40.7294544
"2939",2939,"VIAND CAFE","2130","BROADWAY",10023,"American","2130, BROADWAY, New York, NY",-73.9810357,40.7806869
"2940",2940,"POTBELLY SANDWICH WORKS","280","BROADWAY",10007,"Sandwiches/Salads/Mixed Buffet","280, BROADWAY, New York, NY",-74.0056855,40.7141664
"2941",2941,"J R SUSHI","86A","W BROADWAY",10007,"Japanese","86A, W BROADWAY, New York, NY",NA,NA
"2942",2942,"NEW WING WAH BAKERY","246","GRAND STREET",10002,"Bakery","246, GRAND STREET, New York, NY",-73.9940906,40.7184313
"2943",2943,"CAFE DE NOVO","94.5","GREENWICH ST",10006,"American","94.5, GREENWICH ST, New York, NY",-74.0090405,40.726984
"2944",2944,"PETEE'S PIE","61","DELANCEY ST",10002,"American","61, DELANCEY ST, New York, NY",-73.9908628,40.719099
"2945",2945,"NEW GOLDEN EMPIRE CHINESE RESTAURANT","757","SAINT NICHOLAS AVE",10031,"Chinese","757, SAINT NICHOLAS AVE, New York, NY",NA,NA
"2946",2946,"EFFY'S KITCHEN","1567","LEXINGTON AVE",10029,"American","1567, LEXINGTON AVE, New York, NY",-73.9487946,40.7884685
"2947",2947,"LENOX HILL GRILL/PIZZA","1105","LEXINGTON AVENUE",10075,"American","1105, LEXINGTON AVENUE, New York, NY",-73.959504,40.773716
"2948",2948,"HUMMUS KITCHEN","444","3RD AVE",10016,"Jewish/Kosher","444, 3RD AVE, New York, NY",NA,NA
"2949",2949,"WAYSIDE","139","E 12TH ST",10003,"American","139, E 12TH ST, New York, NY",-73.9883058,40.7321682
"2950",2950,"TAQUERIA DIANA","524","9TH AVE",10018,"Mexican","524, 9TH AVE, New York, NY",NA,NA
"2951",2951,"THE SHAKESPEARE","24","E 39TH ST",10016,"Eastern European","24, E 39TH ST, New York, NY",-73.9802711,40.7504836
"2952",2952,"THINK COFFEE","568","6TH AVE",10011,"Caf̩/Coffee/Tea","568, 6TH AVE, New York, NY",-73.9956011,40.7383897
"2953",2953,"L'AILE OU LA CUISSE (L'A.O.C)","314","BLEECKER ST",10014,"French","314, BLEECKER ST, New York, NY",NA,NA
"2954",2954,"DEAN & DELUCA","156","WEST   56 STREET",10019,"Caf̩/Coffee/Tea","156, WEST   56 STREET, New York, NY",-73.9797431,40.7642437
"2955",2955,"VINNIE'S PIZZERIA","1603","2ND AVE",10028,"Pizza","1603, 2ND AVE, New York, NY",-73.9532948,40.7762259
"2956",2956,"BINGBOX SNOW CREAM","125","2ND AVE",10003,"Ice Cream, Gelato, Yogurt, Ices","125, 2ND AVE, New York, NY",NA,NA
"2957",2957,"FOODBELLA","3","E 53RD ST",10022,"American","3, E 53RD ST, New York, NY",-73.975469,40.760504
"2958",2958,"EMPELLON AL PASTOR","132","SAINT MARKS PL",10009,"Tex-Mex","132, SAINT MARKS PL, New York, NY",NA,NA
"2959",2959,"PAPA JOHNS PIZZA","210","1ST AVE",10009,"Pizza","210, 1ST AVE, New York, NY",-73.98298,40.7303313
"2960",2960,"WESTVILLE","173","AVENUE A",10009,"American","173, AVENUE A, New York, NY",-73.9821535,40.7284765
"2961",2961,"NUEVO SABOR RESTAURANT","4032","10 AVENUE",10034,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","4032, 10 AVENUE, New York, NY",-73.9156354,40.8694104
"2962",2962,"FOOD FAIR DELI & PIZZA","433","W 34TH ST",10001,"Delicatessen","433, W 34TH ST, New York, NY",NA,NA
"2963",2963,"JOHN'S PIZZERIA","278","BLEECKER STREET",10014,"Pizza/Italian","278, BLEECKER STREET, New York, NY",-74.0034468,40.7316187
"2964",2964,"SARITA'S MAC & CHEESE","197","1ST AVE",10003,"American","197, 1ST AVE, New York, NY",-73.983724,40.730212
"2965",2965,"CAFE CENTRO","200","PARK AVENUE",10017,"French","200, PARK AVENUE, New York, NY",-73.9766668,40.7533488
"2966",2966,"GOURMET NEW YORK MARKET PLACE","680","8 AVENUE",10036,"Delicatessen","680, 8 AVENUE, New York, NY",-73.98867,40.757863
"2967",2967,"STEAK 'N SHAKE","1695","BROADWAY",10019,"Hamburgers","1695, BROADWAY, New York, NY",-73.982942,40.7636829
"2968",2968,"BLENHEIM","283","WEST 12 STTREET",10014,"American","283, WEST 12 STTREET, New York, NY",-74.0040071,40.7376767
"2969",2969,"THAI @ LEX","1244","LEXINGTON AVENUE",10028,"Thai","1244, LEXINGTON AVENUE, New York, NY",-73.956801,40.7781335
"2970",2970,"BALZEM","202","MOTT ST",10012,"Mediterranean","202, MOTT ST, New York, NY",-73.9953761,40.7213941
"2971",2971,"PER LEI","1347","2 AVENUE",10021,"Italian","1347, 2 AVENUE, New York, NY",NA,NA
"2972",2972,"HUDSON BAR","353","WEST   57 STREET",10019,"American","353, WEST   57 STREET, New York, NY",NA,NA
"2973",2973,"DUNKIN' DONUTS","243","9 AVENUE",10001,"Donuts","243, 9 AVENUE, New York, NY",-74.0007494,40.7477587
"2974",2974,"PENELOPE","157159","LEXINGTON AVENUE",10016,"American","157159, LEXINGTON AVENUE, New York, NY",-73.981458,40.743685
"2975",2975,"REDEMPTION","1003","2 AVENUE",10022,"American","1003, 2 AVENUE, New York, NY",-73.9673229,40.7569805
"2976",2976,"TRI DIM SHANGHAI","1378","3RD AVE",10075,"Chinese","1378, 3RD AVE, New York, NY",-73.9578638,40.7739246
"2977",2977,"QUEEN SHEEBA RESTAURANT","317","WEST 141 STREET",10030,"Middle Eastern","317, WEST 141 STREET, New York, NY",-73.9447484,40.8208427
"2978",2978,"STARBUCKS","50","LEXINGTON AVE",10010,"Caf̩/Coffee/Tea","50, LEXINGTON AVE, New York, NY",-73.9842426,40.7406448
"2979",2979,"HARRINGTON'S BAR & GRILL","370","7 AVENUE",10001,"American","370, 7 AVENUE, New York, NY",NA,NA
"2980",2980,"THE WORLD BAR","845","UNITED NATIONS PLAZA",10017,"American","845, UNITED NATIONS PLAZA, New York, NY",-73.9676903,40.7525175
"2981",2981,"RA @ Y & R","3","COLUMBUS CIRCLE",10019,"American","3, COLUMBUS CIRCLE, New York, NY",NA,NA
"2982",2982,"GO BELIEVE BAKERY","239","GRAND ST",10002,"Chinese","239, GRAND ST, New York, NY",NA,NA
"2983",2983,"COMMUNITY FOOD AND JUICE","2893","BROADWAY",10025,"American","2893, BROADWAY, New York, NY",-73.9657626,40.8059633
"2984",2984,"NEW TACO EXPRESS","130","EAST 28 STREET",10016,"Tex-Mex","130, EAST 28 STREET, New York, NY",NA,NA
"2985",2985,"WEST END HALL BEER GARDEN","2756","BROADWAY",10025,"American","2756, BROADWAY, New York, NY",NA,NA
"2986",2986,"RESIDENCE INN TIMES SQUARE","1033","6 AVENUE",10018,"American","1033, 6 AVENUE, New York, NY",-73.9859622,40.7528536
"2987",2987,"SANT AMBROEUS CAFE AT SOTHEBY'S","1334","YORK AVE",10021,"American","1334, YORK AVE, New York, NY",-73.9537081,40.7662927
"2988",2988,"CACIO & PEPE","182","2 AVENUE",10003,"Italian","182, 2 AVENUE, New York, NY",-73.9859073,40.7306379
"2989",2989,"FEAST","102","3 AVENUE",10003,"American","102, 3 AVENUE, New York, NY",NA,NA
"2990",2990,"MARUZZELLA","1483","FIRST AVENUE",10075,"Italian","1483, FIRST AVENUE, New York, NY",-73.9537311,40.7713694
"2991",2991,"BATARD","239","WEST BROADWAY",10013,"French","239, WEST BROADWAY, New York, NY",NA,NA
"2992",2992,"MESSDECK CAFE (INTREPID MUSEUM)","1","INTREPID SQ",10036,"American","1, INTREPID SQ, New York, NY",-74.0716307,40.6884886
"2993",2993,"SUTTON BAR ROOM","1074","1 AVENUE",10022,"American","1074, 1 AVENUE, New York, NY",-73.9619593,40.7591479
"2994",2994,"MARQUEE","289","10 AVENUE",10001,"American","289, 10 AVENUE, New York, NY",-74.0027905,40.7500697
"2995",2995,"B SQUARED NYC","679","9 AVENUE",10036,"Italian","679, 9 AVENUE, New York, NY",-73.9906473,40.7615275
"2996",2996,"ETHYL'S","1629","2ND AVE",10028,"American","1629, 2ND AVE, New York, NY",-73.9526749,40.7770828
"2997",2997,"18 RESTAURANT","240","EAST   81 STREET",10028,"Jewish/Kosher","240, EAST   81 STREET, New York, NY",NA,NA
"2998",2998,"GIGINO AT WAGNER PARK","20","BATTERY PLACE",10004,"Italian","20, BATTERY PLACE, New York, NY",-74.0175619,40.7049736
"2999",2999,"CHARLEY MOM KITCHEN","1580","YORK AVENUE",10028,"Chinese","1580, YORK AVENUE, New York, NY",-73.9481746,40.7740508
"3000",3000,"CAFETERIA","119","7 AVENUE",10011,"American","119, 7 AVENUE, New York, NY",-73.9979323,40.7404855
"3001",3001,"ST JAMES GATE","441","AMSTERDAM AVENUE",10024,"American","441, AMSTERDAM AVENUE, New York, NY",-73.9770526,40.7845611
"3002",3002,"BOULTON & WATT","5","AVENUE A",10009,"American","5, AVENUE A, New York, NY",NA,NA
"3003",3003,"LILLI AND LOO","792","LEXINGTON AVENUE",10065,"Asian","792, LEXINGTON AVENUE, New York, NY",-73.9673229,40.7638877
"3004",3004,"VIVI BUBBLE TEA","878","6TH AVE",10001,"Caf̩/Coffee/Tea","878, 6TH AVE, New York, NY",-73.988742,40.7479999
"3005",3005,"CUCINA AND CO.","600","5 AVENUE",10020,"American","600, 5 AVENUE, New York, NY",NA,NA
"3006",3006,"PALM COURT","768","FIFTH AVE",10019,"American","768, FIFTH AVE, New York, NY",-73.9743547,40.7646095
"3007",3007,"CHIPOTLE MEXICAN GRILL","28","W 40TH ST",10018,"Mexican","28, W 40TH ST, New York, NY",-73.9833932,40.752625
"3008",3008,"BALTHAZAR RESTAURANT","80","SPRING STREET",10012,"French","80, SPRING STREET, New York, NY",NA,NA
"3009",3009,"TIBERIAS","45","EAST   34 STREET",10016,"Jewish/Kosher","45, EAST   34 STREET, New York, NY",NA,NA
"3010",3010,"BELLA BLU","967","LEXINGTON AVENUE",10021,"Italian","967, LEXINGTON AVENUE, New York, NY",-73.9628116,40.7692173
"3011",3011,"JUICE PRESS","420","LEXINGTON AVE",10170,"Juice, Smoothies, Fruit Salads","420, LEXINGTON AVE, New York, NY",-73.9759322,40.7527814
"3012",3012,"FIKA","824","10TH AVE",10019,"Continental","824, 10TH AVE, New York, NY",NA,NA
"3013",3013,"GALLO NERO III","1","7TH AVE S",10014,"Italian","1, 7TH AVE S, New York, NY",NA,NA
"3014",3014,"OLIO E PIU","3","GREENWICH AVENUE",10014,"Italian","3, GREENWICH AVENUE, New York, NY",-73.9999408,40.7338794
"3015",3015,"TAO RESTAURANT","42","EAST   58 STREET",10022,"Asian","42, EAST   58 STREET, New York, NY",-73.9714784,40.7626068
"3016",3016,"VELLA","1480","2 AVENUE",10075,"Italian","1480, 2 AVENUE, New York, NY",-73.9557413,40.7720266
"3017",3017,"JUICE GENERATION","97","GREENWICH AVENUE",10014,"Juice, Smoothies, Fruit Salads","97, GREENWICH AVENUE, New York, NY",NA,NA
"3018",3018,"BANH MI ZON","443","E 6TH ST",10009,"Asian","443, E 6TH ST, New York, NY",-73.9842655,40.725726
"3019",3019,"CELLAR BAR - THE BRYANT PARK HOTEL","40","WEST   40 STREET",10018,"American","40, WEST   40 STREET, New York, NY",-73.9837835,40.7527767
"3020",3020,"BROOKLYNEER","220","WEST HOUSTON STREET",10014,"American","220, WEST HOUSTON STREET, New York, NY",NA,NA
"3021",3021,"THINK COFFEE","73","8 AVENUE",10014,"Caf̩/Coffee/Tea","73, 8 AVENUE, New York, NY",-74.0029971,40.7395025
"3022",3022,"5 NAPKIN","1325","2ND AVE",10021,"American","1325, 2ND AVE, New York, NY",-73.9596012,40.767448
"3023",3023,"HOT N JUICY CRAWFISH","243","W 14TH ST",10011,"Seafood","243, W 14TH ST, New York, NY",NA,NA
"3024",3024,"MACDOUGAL STREET ALEHOUSE","122","MACDOUGAL ST",10012,"American","122, MACDOUGAL ST, New York, NY",NA,NA
"3025",3025,"88 LAN ZHOU HANDMADE NOODLE & DUMPLING","40","BOWERY",10013,"Chinese","40, BOWERY, New York, NY",NA,NA
"3026",3026,"MACE","649","EAST    9 STREET",10009,"American","649, EAST    9 STREET, New York, NY",NA,NA
"3027",3027,"PAPASITO MEXICAN GRILL","223","DYCKMAN STREET",10034,"Mexican","223, DYCKMAN STREET, New York, NY",NA,NA
"3028",3028,"LUCKY CAT","232","E 53RD ST",10022,"Japanese","232, E 53RD ST, New York, NY",NA,NA
"3029",3029,"LE COQ RICO","30","E 20TH ST",10003,"French","30, E 20TH ST, New York, NY",-73.9889027,40.7385845
"3030",3030,"CORBET & CONLEY CATERERS","145","E 17TH ST",10003,"American","145, E 17TH ST, New York, NY",NA,NA
"3031",3031,"TIMMY'S BY THE RIVER","1737","YORK AVENUE",10128,"American","1737, YORK AVENUE, New York, NY",-73.9452127,40.7790105
"3032",3032,"PIZZA ITALIA","307","W 17TH ST",10011,"Pizza/Italian","307, W 17TH ST, New York, NY",-74.0014595,40.7419616
"3033",3033,"SUBWAY","595","WEST  207 STREET",10034,"Sandwiches","595, WEST  207 STREET, New York, NY",NA,NA
"3034",3034,"HAPPY EXPRESS CAFE","4","ALLEN ST",10002,"Chinese","4, ALLEN ST, New York, NY",-73.9924307,40.7145879
"3035",3035,"ZADIE'S OYSTER ROOM","413","EAST 12 STREET",10009,"American","413, EAST 12 STREET, New York, NY",NA,NA
"3036",3036,"KIWI CUBA","36","PECK SLIP",10038,"Australian","36, PECK SLIP, New York, NY",-74.0016978,40.7075433
"3037",3037,"NEW YORK COMEDY CLUB","241","E 24TH ST",10010,"American","241, E 24TH ST, New York, NY",-73.980822,40.7389046
"3038",3038,"MORGENSTERN'S FINEST ICE CREAM","215","BOWERY",10002,"Ice Cream, Gelato, Yogurt, Ices","215, BOWERY, New York, NY",-73.9931997,40.7216369
"3039",3039,"BAREBURGER","153","8 AVENUE",10011,"American","153, 8 AVENUE, New York, NY",-74.0011378,40.742115
"3040",3040,"SIMIT SARAYI","435","5TH AVE",10016,"Turkish","435, 5TH AVE, New York, NY",-73.9820617,40.751201
"3041",3041,"TRIBECA GRILL","375","GREENWICH STREET",10013,"American","375, GREENWICH STREET, New York, NY",NA,NA
"3042",3042,"BAGEL WORKS","1229","FIRST AVENUE",10065,"Bagels/Pretzels","1229, FIRST AVENUE, New York, NY",-73.9588179,40.7643428
"3043",3043,"POPEYES LOUISIANA KITCHEN","75","LEXINGTON AVENUE",10010,"Chicken","75, LEXINGTON AVENUE, New York, NY",-73.9833014,40.7411867
"3044",3044,"T.G.I. FRIDAY'S","147","W 46TH ST",10036,"American","147, W 46TH ST, New York, NY",-73.9841024,40.7583664
"3045",3045,"HUNTER COLLEGE FACULTY DINING","695","PARK AVENUE",10065,"American","695, PARK AVENUE, New York, NY",-73.9650501,40.7686084
"3046",3046,"EDDY'S EATS","379","PARK AVENUE SOUTH",10016,"American","379, PARK AVENUE SOUTH, New York, NY",-73.9844951,40.7423984
"3047",3047,"MILLENIUM HILTON","55","CHURCH STREET",10007,"American","55, CHURCH STREET, New York, NY",-74.0103467,40.7111645
"3048",3048,"TRATTORIA PESCHE PASTA","262","BLEECKER ST BSMT &1/FL",10014,"Italian","262, BLEECKER ST BSMT &1/FL, New York, NY",NA,NA
"3049",3049,"AMBASSADOR THEATRE","219","WEST   49 STREET",10019,"American","219, WEST   49 STREET, New York, NY",NA,NA
"3050",3050,"TROPICAL SENSATION","953","AMSTERDAM AVENUE",10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","953, AMSTERDAM AVENUE, New York, NY",NA,NA
"3051",3051,"EL PITALLITO RESTAURANT","3854","BROADWAY",10032,"Spanish","3854, BROADWAY, New York, NY",-73.9428573,40.8363197
"3052",3052,"KASHMIR","478","9TH AVE",10018,"Middle Eastern","478, 9TH AVE, New York, NY",NA,NA
"3053",3053,"KUMO SUSHI","165","WEST 72 STREET",10023,"Asian","165, WEST 72 STREET, New York, NY",NA,NA
"3054",3054,"BISTRO LE STEAK","1309","3 AVENUE",10021,"French","1309, 3 AVENUE, New York, NY",-73.9590118,40.7715031
"3055",3055,"SABOR A MEXICO II","233","EAST   77 STREET",10075,"Mexican","233, EAST   77 STREET, New York, NY",-73.9569569,40.772648
"3056",3056,"GOURMET 53","875","3RD AVE",10022,"American","875, 3RD AVE, New York, NY",-73.9691738,40.7572079
"3057",3057,"FUEL GRILL & JUICE BAR","133","E 45TH ST",10017,"Juice, Smoothies, Fruit Salads","133, E 45TH ST, New York, NY",NA,NA
"3058",3058,"AD HOC COLLECTIVE","13","CHRISTOPHER ST",10014,"Caf̩/Coffee/Tea","13, CHRISTOPHER ST, New York, NY",-74.0004721,40.7340483
"3059",3059,"LITTLE CAESAR'S","377","W 125TH ST",10027,"Pizza","377, W 125TH ST, New York, NY",NA,NA
"3060",3060,"GREENWICH STREET TAVERN","399","GREENWICH ST",10013,"American","399, GREENWICH ST, New York, NY",-74.0097914,40.7208501
"3061",3061,"BAYARD'S ALEHOUSE","533","HUDSON STREET",10014,"American","533, HUDSON STREET, New York, NY",-74.006487,40.7343
"3062",3062,"ANGELO'S PIZZA","1697","BROADWAY",10019,"Pizza","1697, BROADWAY, New York, NY",-73.9829447,40.7638118
"3063",3063,"CLASSIC PIZZA & RESTAURANT","1747","AMSTERDAM AVENUE",10031,"Pizza/Italian","1747, AMSTERDAM AVENUE, New York, NY",-73.9466592,40.8261984
"3064",3064,"CAFE PANINO MUCHO GUSTO","551","HUDSON STREET",10014,"Caf̩/Coffee/Tea","551, HUDSON STREET, New York, NY",NA,NA
"3065",3065,"BOBA GUYS","11","WAVERLY PL",10003,"Caf̩/Coffee/Tea","11, WAVERLY PL, New York, NY",NA,NA
"3066",3066,"REFRESH CAFE","1515","BROADWAY",10036,"Caf̩/Coffee/Tea","1515, BROADWAY, New York, NY",-73.9864757,40.7579316
"3067",3067,"KATZ'S DELICATESSEN","205","EAST HOUSTON STREET",10002,"Delicatessen","205, EAST HOUSTON STREET, New York, NY",-73.9875483,40.7221952
"3068",3068,"MCDONALD'S","1872","3RD AVE",10029,"American","1872, 3RD AVE, New York, NY",-73.9463148,40.7900439
"3069",3069,"CERVO'S","43","CANAL ST",10002,"Portuguese","43, CANAL ST, New York, NY",-73.9913295,40.7148627
"3070",3070,"YAMA JAPANESE RESTAURANT'","122","EAST   17 STREET",10003,"Japanese","122, EAST   17 STREET, New York, NY",NA,NA
"3071",3071,"21 CLUB","21","WEST   52 STREET",10019,"American","21, WEST   52 STREET, New York, NY",NA,NA
"3072",3072,"MARITZA CAKE","2153","AMSTERDAM AVENUE",10032,"Bakery","2153, AMSTERDAM AVENUE, New York, NY",-73.937291,40.8388148
"3073",3073,"MADE FRESH DAILY","226","FRONT ST",10038,"Caf̩/Coffee/Tea","226, FRONT ST, New York, NY",-74.0022166,40.7076875
"3074",3074,"CAFE G","315","5 AVENUE",10016,"Caf̩/Coffee/Tea","315, 5 AVENUE, New York, NY",-73.9851724,40.7468603
"3075",3075,"THE SKINNY","174","ORCHARD STREET",10002,"American","174, ORCHARD STREET, New York, NY",-73.988214,40.7215367
"3076",3076,"IHOP","22902298","ADAM CLAYTON POWELL JR BOULEVARD",10030,"Pancakes/Waffles","22902298, ADAM CLAYTON POWELL JR BOULEVARD, New York, NY",-73.9442217,40.8151883
"3077",3077,"SKYLIGHT DINER","402","WEST   34 STREET",10001,"American","402, WEST   34 STREET, New York, NY",-73.9967919,40.7533794
"3078",3078,"HOLIDAY COCKTAIL LOUNGE","75","SAINT MARKS PL",10003,"American","75, SAINT MARKS PL, New York, NY",NA,NA
"3079",3079,"RESTIVO RISTORANTE","209","7 AVENUE",10011,"Italian","209, 7 AVENUE, New York, NY",-73.9958238,40.7434171
"3080",3080,"FAMOUS SICHUAN","10","PELL ST",10013,"Chinese","10, PELL ST, New York, NY",NA,NA
"3081",3081,"LA PRECIOSA CHINA RESTAURANT","163","EAST  116 STREET",10029,"Chinese","163, EAST  116 STREET, New York, NY",-73.9408306,40.7985629
"3082",3082,"STARBUCKS","665","BROADWAY",10012,"Caf̩/Coffee/Tea","665, BROADWAY, New York, NY",-73.9956821,40.7274274
"3083",3083,"NYC FALAFEL CO.","201","ALLEN ST",10002,"Middle Eastern","201, ALLEN ST, New York, NY",-73.989167,40.7225362
"3084",3084,"WOOPS! BAKESHOP","1143","2ND AVE",10065,"Bakery","1143, 2ND AVE, New York, NY",-73.9639346,40.7614811
"3085",3085,"THAI PEPPERCORN","1750","1ST AVE",10128,"Thai","1750, 1ST AVE, New York, NY",NA,NA
"3086",3086,"JIMMYS AMERICAN GRILL & BAR","990","6 AVENUE",10018,"American","990, 6 AVENUE, New York, NY",NA,NA
"3087",3087,"CHIC-FIL-A, QUIZNOS SUBS, JW'S, TOSSED","511","UNIVERSITY PLACE",10003,"American","511, UNIVERSITY PLACE, New York, NY",-76.129896,43.0393592
"3088",3088,"NICKEL AND DINER","199","CENTRE ST",10013,"American","199, CENTRE ST, New York, NY",NA,NA
"3089",3089,"THE AMBASSADOR GRILL AND LOUNGE","1","UNITED NATIONS PLAZA",10017,"American","1, UNITED NATIONS PLAZA, New York, NY",NA,NA
"3090",3090,"AYZA CAFE & WINE BAR","11","WEST   31 STREET",10001,"Mediterranean","11, WEST   31 STREET, New York, NY",NA,NA
"3091",3091,"FISH BAR","237","EAST    5 STREET",10003,"American","237, EAST    5 STREET, New York, NY",-73.9893159,40.7272535
"3092",3092,"GOTHAM PIZZA","144","9 AVENUE",10011,"Pizza","144, 9 AVENUE, New York, NY",NA,NA
"3093",3093,"PANERA BREAD","330","5TH AVE",10001,"American","330, 5TH AVE, New York, NY",-73.9854991,40.7477095
"3094",3094,"FREDDIE & PEPPER'S PIZZA","303","AMSTERDAM AVENUE",10023,"Pizza","303, AMSTERDAM AVENUE, New York, NY",NA,NA
"3095",3095,"HEWITT DINING HALL BARNARD COLLEGE CAFETERIA","607","WEST  116 STREET",10027,"American","607, WEST  116 STREET, New York, NY",NA,NA
"3096",3096,"Kureiji","506","AMSTERDAM AVE",10024,"Hawaiian","506, AMSTERDAM AVE, New York, NY",-73.976047,40.7868084
"3097",3097,"ONE STAR","147","W 24TH ST",10011,"American","147, W 24TH ST, New York, NY",NA,NA
"3098",3098,"PRET A MANGER","205","EAST   42 STREET",10017,"Sandwiches","205, EAST   42 STREET, New York, NY",NA,NA
