"","name","address","lat","lon","zip","type"
"728","PRAGI INC","200 W 96TH ST STORE 3, New York, NY",40.79401393,-73.97043111,10025,"Grocery"
"729","AVENUE A DELI & FOOD INC","24 AVE A, New York, NY",40.72296344,-73.9856663,10009,"Grocery"
"730","NEWS ON 23RD INC","171 W 23RD ST, New York, NY",40.74378594,-73.99474013,10011,"Grocery"
"731","BROOME 400 INC","400 BROOME ST, New York, NY",40.72074808,-73.99731111,10013,"Grocery"
"732","CVS ALBANY LLC","300 PARK AVE S, New York, NY",40.73999248,-73.98669781,10010,"Pharmacy"
"733","1630 A NEW YORK DELI GROCERY INC","1630 ST NICHOLAS AVE, New York, NY",40.85590017,-73.92890563,10040,"Grocery"
"734","NEW YORK MART MOTT ST INC","128 MOTT ST, New York, NY",40.71827976,-73.99677802,10013,"Grocery"
"735","D M G DELI MINI MARKET CORP","339 E 115TH ST, New York, NY",40.79598664,-73.93730204,10029,"Grocery"
"736","DUANE READE INC","1657 BROADWAY, New York, NY",40.7625065,-73.9837374,10019,"Pharmacy"
"737","140 CHARLES OASIS GOURMET INC","140 CHARLES ST, New York, NY",40.73415888,-74.00802756,10014,"Grocery"
"738","LONDON GROCERY CORP","252 10TH AVE, New York, NY",40.74866053,-74.00344809,10001,"Grocery"
"739","380 LENOX MEAT CORP","380 LENOX AVE, New York, NY",40.81030287,-73.94353238,10027,"Grocery"
"740","LA NUEVA PLACITA MEAT & FRUIT MARKET INC","152A 152 NAGLE AVE, New York, NY",40.86138586,-73.92541202,10040,"Grocery"
"741","CVS ALBANY LLC","540 AMSTERDAM AVE, New York, NY",40.78776799,-73.97495332,10024,"Pharmacy"
"742","DAINOBU USA INC","129 E 47TH ST, New York, NY",40.75451487,-73.97348962,10017,"Grocery"
"743","RIVINGTONS ORCHARD LLC","140 ORCHARD ST, New York, NY",40.72016837,-73.98917455,10002,"Grocery"
"744","GOOD FOR LIFE BY 81 INC","201 E 81ST ST, New York, NY",40.77556063,-73.95625497,10028,"Grocery"
"745","DUANE READE INC","575 LEXINGTON AVE, New York, NY",40.75713541,-73.97187676,10022,"Pharmacy"
"746","FIRST KING GROCERY INC","40 ST NICHOLAS AVE, New York, NY",40.79988159,-73.95245595,10026,"Grocery"
"747","MORTON FOOD & GROCERY INC","446 448 HUDSON ST, New York, NY",40.73121198,-74.00668562,10014,"Grocery"
"748","URBAN TASTE CORP","299 3RD AVE, New York, NY",40.7387964,-73.98314108,10010,"Grocery"
"749","CVS ALBANY LLC","1396 2ND AVE, New York, NY",40.76923894,-73.95802771,10021,"Pharmacy"
"750","DUANE READE INC","3387 BROADWAY, New York, NY",40.82164603,-73.95406649,10031,"Pharmacy"
"751","ZIAN ENTERPRISE INC","1140 1ST AVE, New York, NY",40.7617885,-73.96037157,10065,"Grocery"
"752","710 QUICK STOP INC","710 2ND AVE, New York, NY",40.74746112,-73.97390616,10016,"Grocery"
"753","171 MADISON AVENUE RETAIL INC","171 MADISON AVE, New York, NY",40.74727165,-73.98331538,10016,"Grocery"
"754","752 TOBACCO CANDY INC","752 9TH AVE, New York, NY",40.76382852,-73.98867484,10019,"Grocery"
"755","YORKK DELI & GROCERY INC","1661 YORK AVE, New York, NY",40.77678405,-73.94648697,10128,"Grocery"
"756","NAMU GREEN MART INC","252 3RD AVE, New York, NY",40.73721715,-73.98431072,10010,"Grocery"
"757","TZ UPTOWN CORPORATION","445 AUDUBON AVE, New York, NY",40.85262741,-73.92947458,10040,"Grocery"
"758","LOMA DELI MARKET INC","133 AVENUE D, New York, NY",40.72437415,-73.97551521,10009,"Grocery"
"759","115 W 57 MARKET INC","115 W 57 ST, New York, NY",40.76469727,-73.97799868,10001,"Grocery"
"760","351 BOWERY STREET INC","351 BOWERY, New York, NY",40.72644165,-73.99168674,10003,"Grocery"
"761","350 42 FRUIT & VEGETABLE CORP","350 W 42ND ST, New York, NY",40.75782521,-73.99122702,10036,"Grocery"
"762","DDY MINI MARKET & DELI CORP","955 AMSTERDAM AVE, New York, NY",40.80094584,-73.96532396,10025,"Grocery"
"763","5069 MEAT & PRODUCE CORP","5069 BROADWAY, New York, NY",40.87043217,-73.91511658,10034,"Grocery"
"764","70 72 MEAT & PRODUCE CORP","70 72 NAGLE AVE, New York, NY",40.86021701,-73.92848034,10040,"Grocery"
"765","HWANG SO 857 CORP","857 2ND AVE STORE 11, New York, NY",40.75232781,-73.9703694,10017,"Grocery"
"766","GG WEST 66TH LLC","155A W 66TH ST, New York, NY",40.77424178,-73.98311519,10023,"Grocery"
"767","NINTH AVENUE GROCERY INC","486 9TH AVE, New York, NY",40.755367,-73.99485409,10018,"Grocery"
"768","L A 2570 GROCERY CORP","2570 ADAM CLAYTON POWELL JR BV, New York, NY",40.82394296,-73.93750797,10039,"Grocery"
"769","FIRST TOP FOOD INC","22 1/2 CATHERINE ST, New York, NY",40.71288646,-73.99712963,10038,"Grocery"
"770","SAI BABA QUICK STOP INC","1585 2ND AVE, New York, NY",40.77537359,-73.95355033,10028,"Grocery"
"771","WESTSIDE STOP ONE DELI CORP","700 AMSTERDAM AVE, New York, NY",40.79273614,-73.97132954,10025,"Grocery"
"772","111 HUDSON MARKET INC","111 HUDSON ST, New York, NY",40.71964296,-74.00862345,10013,"Grocery"
"773","CITY GOURMET & GROCERY CORP","535 9TH AVE, New York, NY",40.75697458,-73.99367133,10018,"Grocery"
"774","325 DREAMLAND INC","325 2ND AVE, New York, NY",40.73533081,-73.98275611,10003,"Grocery"
"775","141 DELI GROCERY INC","621A LENOX AVE, New York, NY",40.81795253,-73.93814982,10037,"Grocery"
"776","5TH AVENUE WALI INC","224 5TH AVE, New York, NY",40.74387743,-73.98787478,10001,"Grocery"
"777","COCO GARDEN CORP","19 WAVERLY PLACE, New York, NY",40.73022214,-73.99455306,10003,"Grocery"
"778","2589 WESTSIDE MARKET LLC","2589 BROADWAY, New York, NY",40.79564801,-73.97117555,10025,"Grocery"
"779","55 FULTON MARKET INC","55 FULTON ST, New York, NY",40.70841287,-74.00478906,10038,"Grocery"
"780","SEVENTEENTH STREET GOURMET INC","134 8TH AVE, New York, NY",40.74139861,-74.00131094,10011,"Grocery"
"781","MALT AND MOLD INC","221 E BROADWAY, New York, NY",40.7143031,-73.98720243,10002,"Grocery"
"782","DUANE READE INC","100 BROADWAY, New York, NY",40.7082745,-74.01126763,10005,"Pharmacy"
"783","BIG P CORP","148 E 103RD ST, New York, NY",40.79029473,-73.94764897,10029,"Grocery"
"784","NEW YORK UNIVERSITY BAKERY INC","11 PARK PL, New York, NY",40.71277892,-74.00819633,10007,"Grocery"
"785","UNIV 45 FRUIT & VEGETABLE CORP","45 UNIVERSITY PL, New York, NY",40.73238648,-73.99408602,10003,"Grocery"
"786","J & F MEAT MARKET CORP","1975 AMSTERDAM AVE, New York, NY",40.83330001,-73.94171352,10032,"Grocery"
"787","NDL FOOD INC","110 LAFAYETTE ST, New York, NY",40.71819961,-74.00072213,10013,"Grocery"
"788","GORIS GROCERS MADISON AVE CORP","1660 MADISON AVE, New York, NY",40.7963903,-73.94746112,10029,"Grocery"
"789","2082 MADISON FOOD CORP","2082 MADISON AVE, New York, NY",40.80954077,-73.93786477,10037,"Grocery"
"790","YOSEF A ALKUTEENI","4500 BROADWAY, New York, NY",40.85784491,-73.93204699,10040,"Grocery"
"791","LENOX EXPRESS DELI CORP","551 LENOX AVE, New York, NY",40.81603738,-73.93953578,10037,"Grocery"
"792","GG SOHO LLC","489 BROOME ST, New York, NY",40.72303058,-74.00239617,10013,"Grocery"
"793","BLEECKER FINEST CORP","171 BLEECKER ST, New York, NY",40.72880711,-74.00045295,10012,"Grocery"
"794","SHAMLAN NUMBER 1 DELI CORP","537 LENOX AVE, New York, NY",40.81545553,-73.93995403,10037,"Grocery"
"795","SRISAI CONVENIENCE INC","35 W 31ST ST, New York, NY",40.74723707,-73.98759005,10001,"Grocery"
"796","OXFORD DELI GROCERY INC","2035 1ST AVE, New York, NY",40.78895328,-73.94054223,10029,"Grocery"
"797","NATURAL CHOICE DELI INC","2425 2ND AVE, New York, NY",40.80226445,-73.93393617,10035,"Grocery"
"798","MANDZ LLC","314 E 106TH STREET WEST STORE, New York, NY",40.79045314,-73.94204579,10029,"Grocery"
"799","DUANE READE INC","245 1ST AVE, New York, NY",40.73162654,-73.98235993,10003,"Pharmacy"
"800","HOME PLATE FOOD CORP","210 220 NAGLE AVE, New York, NY",40.86231197,-73.92281561,10034,"Grocery"
"801","CHICKPEA AT PENN INC","234 W 34TH ST, New York, NY",40.75140326,-73.99173046,10001,"Grocery"
"802","SKY TING TRADING INC","360 BROOME ST, New York, NY",40.7199438,-73.99548401,10013,"Grocery"
"803","WHOLE FOODS MARKET GROUP INC","226 E 57TH ST, New York, NY",40.75997472,-73.96687927,10022,"Grocery"
"804","AMEER FOOD CORP","748 ST NICHOLAS AVE, New York, NY",40.82569095,-73.94353694,10031,"Grocery"
"805","STATION 800 LLC","800 ST NICHOLAS AVE, New York, NY",40.82736902,-73.94276467,10031,"Grocery"
"806","ORGANIC 7 MARKET INC","707 2ND AVE, New York, NY",40.74743659,-73.97392364,10016,"Grocery"
"807","SMART DELI GROCERY INC","4380 BROADWAY, New York, NY",40.85437993,-73.93359467,10033,"Grocery"
"808","PINAZ ENTERPRISE INC","488 6TH AVE, New York, NY",40.73623336,-73.99766298,10011,"Grocery"
"809","CHELSEA MARKET BASKETS LTD","75 9TH AVENUE, New York, NY",40.74184603,-74.00477537,10011,"Grocery"
"810","PRESBYTERIAN 164 DELI CORP","1081 ST NICHOLAS AVE, New York, NY",40.83768543,-73.93999123,10032,"Grocery"
"811","YOGI KRUPA 1061 INC","1061 2ND AVE, New York, NY",40.75848713,-73.96587065,10022,"Grocery"
"812","W J DELI GROCERY CORP","4648 BROADWAY, New York, NY",40.86176783,-73.93011226,10040,"Grocery"
"813","ALIM DELI & GROCERY CORP","102 E 103RD ST, New York, NY",40.79089573,-73.94909163,10029,"Grocery"
"814","CVS ALBANY LLC","420 5TH AVE, New York, NY",40.75095267,-73.98269289,10018,"Pharmacy"
"815","135TH STREET DELI & GROCERY CORP","266 W 135TH ST, New York, NY",40.81611422,-73.9456094,10030,"Grocery"
"816","186 GROCERY CORP","547 W 186TH ST, New York, NY",40.85190099,-73.93034774,10033,"Grocery"
"817","CVS ALBANY LLC","500 W 23RD ST, New York, NY",40.74769052,-74.00418601,10011,"Pharmacy"
"818","JARABACOA DELI FOOD CORP","421 AUDUBON AVE, New York, NY",40.85181653,-73.93007973,10033,"Grocery"
"819","FAIRWAY KIPS BAY LLC","542 2ND AVE, New York, NY",40.74217044,-73.97741882,10016,"Grocery"
"820","MY MUM DELI GROCERY CORP","1548 MADISON AVE, New York, NY",40.79267626,-73.95017283,10029,"Grocery"
"821","NAGI A ISMAIL","600 W 161ST ST, New York, NY",40.83661308,-73.94318225,10032,"Grocery"
"822","7 ELEVEN INC","111 JOHN ST, New York, NY",40.70767343,-74.00574895,10038,"Grocery"
"823","GMRS CORPORATION","518 AMSTERDAM AVE, New York, NY",40.78697902,-73.97551874,10024,"Grocery"
"824","MPM ENTERPRISES HOUSTON INC","240 E HOUSTON ST, New York, NY",40.7222874,-73.98622556,10002,"Grocery"
"825","S M CONVENIENCE INC","86 88 STANTON ST, New York, NY",40.72149373,-73.9886417,10002,"Grocery"
"826","CRIMSON & WHITE MARKETS INC","140 W 57TH ST, New York, NY",40.76481363,-73.97835671,10019,"Grocery"
"827","JCS MARKET CORP","1305 3RD AVE, New York, NY",40.77154992,-73.95927208,10021,"Grocery"
"828","DUANE READE INC","300 E 23RD ST, New York, NY",40.737848,-73.98082163,10010,"Pharmacy"
"829","KATAGIRI & CO INC","224 E 59TH ST, New York, NY",40.76129296,-73.96598526,10022,"Grocery"
"830","MADHAV CONVENIENCE AND GROCERY INC","49 W 72ND ST, New York, NY",40.77680375,-73.97733696,10023,"Grocery"
"831","MY SWEET DELI MARKET CORP","187 SHERMAN AVE AKA 590 W 204, New York, NY",40.86507981,-73.92193875,10034,"Grocery"
"832","188TH FOOD CORP","341-C WADSWORTH AVE, New York, NY",40.85545015,-73.93084698,10040,"Grocery"
"833","BJ MAGAZINES INC","200 VARICK ST, New York, NY",40.72788682,-74.00540647,10014,"Grocery"
"834","SAL NAPOLITANO","239 E 14TH ST, New York, NY",40.73291139,-73.98629356,10003,"Grocery"
"835","J&F GOURMET DELI CORP","2290 FREDERICK DOUGLASS BLVD, New York, NY",40.80887823,-73.9520971,10027,"Grocery"
"836","PRAMUKH DELI & GROCERY INC","195 9TH AVE, New York, NY",40.74580039,-74.00181675,10011,"Grocery"
"837","SHREE YAMUNAKRUPA CORP","215 BOWERY, New York, NY",40.72162094,-73.99343917,10002,"Grocery"
"838","GENTILE'S FINE FOODS CORP","1041 MADISON AVE, New York, NY",40.77672935,-73.96180458,10075,"Grocery"
"839","900 PARKSIDE GOURMET DELI INC","900 COLUMBUS AVE, New York, NY",40.79792462,-73.96382048,10025,"Grocery"
"840","CAMILA FOOD CENTER CORP","616 W 207TH ST, New York, NY",40.867718,-73.92123133,10034,"Grocery"
"841","SYED ASAD AHMAD & SALMA AHMAD","555 W 42ND ST, New York, NY",40.7603549,-73.99719854,10036,"Grocery"
"842","NYC SMOKES & MORE INC","104 MACDOUGAL ST, New York, NY",40.72932405,-74.00105321,10012,"Grocery"
"843","DAINOBU USA INC","36 W 56TH ST, New York, NY",40.76278074,-73.97562885,10019,"Grocery"
"844","GREEN GARDEN DELI INC","340 LENOX AVE, New York, NY",40.80905483,-73.94444304,10027,"Grocery"
"845","K AND K FOOD CORP","265 CHERRY ST, New York, NY",40.71134342,-73.98863676,10002,"Grocery"
"846","RAY CHIANG","302 E 52ND ST, New York, NY",40.75607092,-73.96747858,10022,"Grocery"
"847","RAMSES II DELI CORP","732 10TH AVE, New York, NY",40.76466013,-73.99178519,10019,"Grocery"
"848","REYCO SUPERMARKETS LLC","1635 LEXINGTON AVE, New York, NY",40.79046266,-73.94758761,10029,"Grocery"
"849","DELICIOUS MARKET INC","20 E 16TH ST, New York, NY",40.73715967,-73.99226904,10003,"Grocery"
"850","BEST GOURMET DELI GROCERY INC","896 AMSTERDAM AVE, New York, NY",40.79904168,-73.96670945,10025,"Grocery"
"851","K & K FOOD DELI CORP","57 MARKET ST, New York, NY",40.71209331,-73.99431857,10002,"Grocery"
"852","S MARKET AND GROCERY INC","350 9TH AVE, New York, NY",40.75092114,-73.9980847,10001,"Grocery"
"854","ANAN GOURMET DELI CORP","2391 FREDERICK DOUGLASS BLVD, New York, NY",40.81210977,-73.94973356,10027,"Grocery"
"855","A TO Z ON 8TH INC","711 8TH AVE, New York, NY",40.75896752,-73.98850056,10036,"Grocery"
"856","RALPH & NASH DELI CORP","352 W 116TH ST, New York, NY",40.80506398,-73.95690613,10026,"Grocery"
"857","HIGHLINE DELI II CORP","83 CANAL ST, New York, NY",40.71535546,-73.99341455,10002,"Grocery"
"858","FAIRWAY CHELSEA LLC","766 AVENUE OF THE AMERICAS, New York, NY",40.74462024,-73.99153998,10010,"Grocery"
"859","7 ELEVEN INC","403 GRAND ST, New York, NY",40.71589213,-73.9865271,10002,"Grocery"
"860","121 CONVENIENCE DELI CORP","121 W 116TH ST, New York, NY",40.80239688,-73.95055609,10026,"Grocery"
"861","1ST AVE FRUIT & VEGETABLE INC","485 1ST AVE, New York, NY",40.74020982,-73.97610565,10016,"Grocery"
"862","1978 FIRST AVENUE NEWS STAND CORP","1978 1ST AVE, New York, NY",40.78734873,-73.94171008,10029,"Grocery"
"863","CVS ALBANY LLC","800 10TH AVE, New York, NY",40.76683938,-73.99019964,10019,"Pharmacy"
"864","RIAD HASSAN MOHAMMED ALI","2033 1ST AVE, New York, NY",40.78891409,-73.94057076,10029,"Grocery"
"865","135 W 3RD ST RETAIL CORP","135 W 3RD ST, New York, NY",40.73055914,-74.00039144,10012,"Grocery"
"866","JAZZ GOURMET AT 106 ST CORP","51 W 106TH ST, New York, NY",40.79866018,-73.96150725,10025,"Grocery"
"867","GREAT FOOD GOURMET DELI #2 INC","566 W 126TH ST, New York, NY",40.81585266,-73.95717884,10027,"Grocery"
"868","DELANCEY'S LUDLOW LLC","95 DELANCEY ST, New York, NY",40.71871479,-73.98907048,10002,"Grocery"
"869","200 CANDY CORP","200 DYCKMAN ST, New York, NY",40.86496459,-73.92690593,10040,"Grocery"
"870","RIVERSIDE GOURMET MARKET INC","3779 BROADWAY, New York, NY",40.83366915,-73.94529449,10032,"Grocery"
"871","NYC SMOKE SHOP & GROCERY CORP","809 8TH AVE - STORE #5, New York, NY",40.76184472,-73.98640236,10019,"Grocery"
"872","CHINATOWN SUPERMARKET OF MANHATTAN INC","109 E BROADWAY, New York, NY",40.71380705,-73.99304443,10002,"Grocery"
"873","300 8TH AVENUE FOOD CORP","300 8TH AVE, New York, NY",40.74659098,-73.99752179,10001,"Grocery"
"874","F & L MINI MARKET CORP","1690 LEXINGTON AVE, New York, NY",40.7922516,-73.94627483,10029,"Grocery"
"875","431 FOOD MARKET CORP","431 W 37TH ST UNIT A, New York, NY",40.75602962,-73.99666882,10018,"Grocery"
"876","DUANE READE INC","711 3RD AVE, New York, NY",40.75240678,-73.97323357,10017,"Pharmacy"
"877","ALEX GOURMET DELI INC","741 ST NICHOLAS AVE, New York, NY",40.82534071,-73.94378963,10031,"Grocery"
"878","CUENCA LOPEZ CORP","2298 AMSTERDAM AVE, New York, NY",40.84356937,-73.93421605,10033,"Grocery"
"879","FREESIA FARM INC","802 LEXINGTON AVE, New York, NY",40.76407994,-73.96682583,10065,"Grocery"
"880","SPACE 86 CORP","524 COLUMBUS AVE, New York, NY",40.78595028,-73.97256167,10024,"Grocery"
"881","CVS ALBANY LLC","360 6TH AVE, New York, NY",40.73262909,-74.00023497,10009,"Pharmacy"
"882","GRAND ADVANCE TRADING INC","274 GRAND ST, New York, NY",40.71787621,-73.9929544,10002,"Grocery"
"883","CASA BLANCA GOURMET FOODS INC","2 W 125TH ST, New York, NY",40.80644712,-73.94234919,10027,"Grocery"
"884","MANAJ 103 BODHAN INC","103 W 14TH ST, New York, NY",40.73739319,-73.99694003,10011,"Grocery"
"885","9TH AVE GROCERY CORP","572 9TH AVE, New York, NY",40.75816337,-73.99280057,10036,"Grocery"
"886","CITARELLA WEST LLC","2135 BROADWAY, New York, NY",40.7809537,-73.98143767,10023,"Grocery"
"887","CITARELLA EAST LLC","1313 1315 3RD AVE, New York, NY",40.7718556,-73.95904405,10021,"Grocery"
"888","7 ELEVEN INC","246 W 23RD ST, New York, NY",40.74465573,-73.99697458,10011,"Grocery"
"889","GOOD NATURE 1045 INC","1045 2ND AVE, New York, NY",40.75801491,-73.96622103,10022,"Grocery"
"890","YORK FRESH FOODS INC","1431 YORK AVE, New York, NY",40.76936302,-73.95189494,10021,"Grocery"
"891","128 P & L DELI GROCERY CORP","128 AUDUBON AVE, New York, NY",40.84268995,-73.93675082,10032,"Grocery"
"892","1938 MADISON INC","1938 MADISON AVE, New York, NY",40.80537519,-73.94090718,10035,"Grocery"
"893","KING MEAT CORP","3871 BROADWAY, New York, NY",40.83698006,-73.94286281,10032,"Grocery"
"894","111 FULTON ST RETAIL CORP","111 FULTON ST, New York, NY",40.70987758,-74.00705836,10038,"Grocery"
"895","GRAB & GO GOURMET DELI INC","3920 BROADWAY, New York, NY",40.83841416,-73.94155405,10032,"Grocery"
"896","CVS ALBANY LLC","241 W 57TH ST, New York, NY",40.76634291,-73.9820175,10019,"Pharmacy"
"897","MY WAY CONVENIENCE SMOKE SHOP INC","1594 3RD AVE, New York, NY",40.78100274,-73.95235879,10128,"Grocery"
"898","1769 CENTRAL FOODS LLC","1769 2ND AVE, New York, NY",40.78181617,-73.94884722,10128,"Grocery"
"899","MASSOLA MANAGEMENT 881 CORP","881 8TH AVE, New York, NY",40.7638828,-73.98492711,10019,"Grocery"
"900","MASSOLA MANAGEMENT 368 CORP","368 8TH AVE, New York, NY",40.7486328,-73.99603586,10001,"Grocery"
"901","SUNSET FOOD CORP","689 10TH AVE, New York, NY",40.76300555,-73.99300392,10036,"Grocery"
"902","ASHANI ENTERPRISE INC","1160 1ST AVE, New York, NY",40.76245446,-73.95987803,10065,"Grocery"
"903","EAST VILLAGE GROCERY & SMOKE SHOP INC","177 1ST AVE, New York, NY",40.72935096,-73.98401101,10003,"Grocery"
"904","3 STAR DELI GROCERY INC","1045 ST NICHOLAS AVE, New York, NY",40.83634341,-73.94001424,10032,"Grocery"
"905","DELANCEY'S ORCHARD LLC","97 STANTON ST, New York, NY",40.72133606,-73.98813149,10002,"Grocery"
"906","ADAM'S DELI & CONVENIENCE INC","418 E 14TH ST, New York, NY",40.73116311,-73.98211872,10009,"Grocery"
"907","MELIN FOOD CORP","1314 ST NICHOLAS AVE, New York, NY",40.84596025,-73.93617841,10033,"Grocery"
"908","NYC OPTIMO CORP","57 1ST AVE, New York, NY",40.72495401,-73.98721586,10003,"Grocery"
"909","FOOD GOURMET DELI GROCERY INC","570 W 189TH ST, New York, NY",40.853915,-73.9298899,10040,"Grocery"
"910","FOOD GOURMET DELI GROCERY INC","570 W 189TH ST, New York, NY",40.85397153,-73.9292653,10040,"Grocery"
"911","HUDSON & CHARLES INC","524 HUDSON ST, New York, NY",40.73392175,-74.00625701,10014,"Grocery"
"912","JSK PRODUCE INC","1368 YORK AVE, New York, NY",40.76749468,-73.95325507,10021,"Grocery"
"913","MIDTOWN CONVENIENCE STORE INC","454 9TH AVE, New York, NY",40.75420915,-73.99569057,10018,"Grocery"
"914","MIDTOWN CONVENIENCE STORE INC","454 9TH AVE, New York, NY",40.754171,-73.9953761,10018,"Grocery"
"916","PRESBYTERIAN DELI 57 CORP","57 PITT ST, New York, NY",40.71735148,-73.98296904,10002,"Grocery"
"917","87 ST DELI INC","1665 1ST AVE, New York, NY",40.77742503,-73.94895587,10028,"Grocery"
"919","ABC FOOD CENTER INC","3605 BROADWAY, New York, NY",40.82853555,-73.9490276,10031,"Grocery"
"920","BEST WESTERN GOURMET CORP","686 10TH AVE, New York, NY",40.76344959,-73.99267867,10019,"Grocery"
"922","DUKE ELLINGTON GOURMET CORP","934 COLUMBUS AVE, New York, NY",40.79913394,-73.96292524,10025,"Grocery"
"923","FIVE WAYS GROCERY CORP","469 W 157 STREET, New York, NY",40.83245113,-73.94103315,10032,"Grocery"
"924","10TH STREET FOOD CORP","392 E 10TH ST, New York, NY",40.72601018,-73.97786952,10009,"Grocery"
"926","MIS HIJOS DELI CORP","2401 2ND AVE, New York, NY",40.80145225,-73.93452973,10035,"Grocery"
"927","GUASIMITO FOOD CORP","1640 ST NICHOLAS AVE, New York, NY",40.8561928,-73.92869118,10040,"Grocery"
"928","MRS GREEN'S OF 585 HUDSON INC","585 HUDSON ST, New York, NY",40.73655023,-74.00582607,10014,"Grocery"
"929","501 DELI CORP","501 W 125TH ST, New York, NY",40.81347842,-73.95626784,10027,"Grocery"
"930","SADAM M SAAD","665 LENOX AVE, New York, NY",40.8194348,-73.9374496,10037,"Grocery"
"931","EAST N WEST DELI GROCERY CORP","501 W 145TH ST, New York, NY",40.825559,-73.9478532,10031,"Grocery"
"932","PRAMUKH 23 INC","23 3RD AVE, New York, NY",40.729532,-73.989555,10003,"Grocery"
"933","QUICKPICK NEWS & CIGAR INC","72 NASSAU ST #3 GROUND FL, New York, NY",40.7095755,-74.008227,10038,"Grocery"
"934","FOODMOOD LLC","400 E 23RD ST, New York, NY",40.7364905,-73.9783656,10010,"Grocery"
"935","ROTANA SMOKE SHOP CORP","188 ORCHARD ST, New York, NY",40.72198,-73.98797,10002,"Grocery"
"936","SATSANG 2 INC","1239 2ND AVE, New York, NY",40.7643,-73.96173,10065,"Grocery"
"937","SATSANG 3 INC","142 DELANCEY ST, New York, NY",40.71826,-73.98674,10002,"Grocery"
"938","EAST 86TH DELI AND GROCERY CORP","355 E 86TH ST, New York, NY",40.77737,-73.95039,10028,"Grocery"
"939","CVS ALBANY LLC","2182 BROADWAY, New York, NY",40.7825,-73.98025,10024,"Pharmacy"
"940","MADISON OK MARKET INC","1291 MADISON AVE, New York, NY",40.78442,-73.9561,10128,"Grocery"
"941","A & F TOBACCO & GROCERY INC","356 W 145TH ST, New York, NY",40.82372,-73.94415,10039,"Grocery"
"942","HIGHLINE DELI CORP","329 10TH AVE, New York, NY",40.75165,-74.00161,10001,"Grocery"
"943","SHRIJIKRUPA CORP","72 KENMARE ST, New York, NY",40.72098,-73.99622,10012,"Grocery"
"944","LENNY & STEVE MARKET LLC","402 W 47TH ST, New York, NY",40.76162,-73.99078,10036,"Grocery"
"945","HERMANA MIRABAL INC","1968 2ND AVE, New York, NY",40.78744,-73.94425,10029,"Grocery"
"946","186 GROCERY II CORP","1700 AMSTERDAM AVE, New York, NY",40.82477,-73.9483,10031,"Grocery"
"947","LA FAMILIA MINI GROCERY INC","4844 BROADWAY, New York, NY",40.8663003,-73.9245511,10034,"Grocery"
"948","WEST VILLAGE GROCERY INC","31 JANE STREET, New York, NY",40.73818,-74.00415,10014,"Grocery"
"949","CVS ALBANY LLC","298 MULBERRY ST, New York, NY",40.72508,-73.99441,10012,"Pharmacy"
"950","JOSE R DURAN MORONTA","501 W 169TH ST, New York, NY",40.8407286,-73.9366235,10032,"Grocery"
"951","AKSHAR 61 INC","61 1ST AVE, New York, NY",40.72519,-73.9874,10003,"Grocery"
"952","LUCKY HESTER CORNER GROCERY STORE INC","119 HESTER ST, New York, NY",40.71679,-73.99339,10002,"Grocery"
"953","J AND P LOBBY STAND INC","601 W 26TH ST, New York, NY",40.7516529,-74.0071517,10001,"Grocery"
"954","DUANE READE INC","133 141 DYCKMAN ST, New York, NY",40.8632112,-73.9253808,10040,"Pharmacy"
"956","HARLEM 421 FOODS CORP","421 W 125TH ST, New York, NY",40.81212,-73.95473,10027,"Grocery"
"957","DIANA GROCERY DELI CORP","1645 SAINT NICHOLAS AVE, New York, NY",40.85649,-73.92857,10040,"Grocery"
"958","7 ELEVEN INC","600 W 178TH ST, New York, NY",40.84731,-73.93523,10033,"Grocery"
"959","216 SAL DELI & GROCERY CORP","216 AVENUE B, New York, NY",40.7289,-73.97865,10009,"Grocery"
"960","S & A VILLAGE CORP","136 1ST AVE, New York, NY",40.7277376,-73.984964,10009,"Grocery"
"961","7 ELEVEN INC","2256 2ND AVE, New York, NY",40.7967,-73.93761,10029,"Grocery"
"962","302 CHELSEA FOODS INC","302 8TH AVE, New York, NY",40.7466,-73.99711,10001,"Grocery"
"963","SHRI HARIAUM CORP","385 CANAL ST, New York, NY",40.72171,-74.00468,10013,"Grocery"
"964","WEST HARLEM GROCERY CORP","283 W 115TH ST, New York, NY",40.80359,-73.95533,10026,"Grocery"
"965","JACOB GOURMET FOOD INC","601 W 151ST ST, New York, NY",40.83033,-73.94779,10031,"Grocery"
"966","PUCHITO GROCERY INC","2122 2ND AVE, New York, NY",40.79253,-73.94067,10029,"Grocery"
"967","109 SPICY GOURMET DELI INC","990 AMSTERDAM AVE, New York, NY",40.80237,-73.96436,10025,"Grocery"
"968","SULAI MINIMART INC","1737 2ND AVE, New York, NY",40.78038,-73.95026,10128,"Grocery"
"969","128 EDGECOMBE DELI CORP","128 EDGECOMBE AVE, New York, NY",40.82083,-73.9448,10030,"Grocery"
"970","CLINTON GOURMET CORP","648 10TH AVE, New York, NY",40.76182,-73.99379,10036,"Grocery"
"971","BEST SERVICE STATION INC","2161 AMSTERDAM AVE, New York, NY",40.83895,-73.93717,10032,"Grocery"
"972","IN & OUT TOBACCO DELI CORP","1020 6TH AVE, New York, NY",40.75231,-73.98556,10018,"Grocery"
"973","LOS ALAMOS MEAT & PRODUCES INC","235 E 106TH ST, New York, NY",40.79128,-73.94387,10029,"Grocery"
