"","X.1","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"192",283,283,"EL PASO TAQUERIA","1643","LEXINGTON AVENUE",10029,"Mexican","1643, LEXINGTON AVENUE, New York, NY",-73.9471185,40.7906789
"193",284,284,"ELSEWHERE ESPRESSO","335","EAST    6 STREET",10003,"Caf̩/Coffee/Tea","335, EAST    6 STREET, New York, NY",-73.9867907,40.7268952
"194",286,286,"CHIKALICIOUS DESSERT BAR","203","EAST   10 STREET",10003,"Other","203, EAST   10 STREET, New York, NY",-73.9863147,40.7297224
"195",287,287,"OTTO'S SHRUNKEN HEAD","538","EAST   14 STREET",10009,"American","538, EAST   14 STREET, New York, NY",-73.9787559,40.7293456
"196",288,288,"2BEANS","817","AVENUE OF THE AMERICAS",10001,"Caf̩/Coffee/Tea","817, AVENUE OF THE AMERICAS, New York, NY",-73.9904049,40.7462146
"197",290,290,"MOONCAKE FOODS","28","WATTS STREET",10013,"Asian","28, WATTS STREET, New York, NY",-74.004247,40.7236143
"198",291,291,"NEW RANCHITO","924","AMSTERDAM AVENUE",10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","924, AMSTERDAM AVENUE, New York, NY",-73.9664505,40.800023
"199",293,293,"MCDONALD'S","145","EAST  125 STREET",10035,"Hamburgers","145, EAST  125 STREET, New York, NY",-73.9370804,40.8044996
"200",294,294,"CAFE ONE","1619","AMSTERDAM AVENUE",10031,"American","1619, AMSTERDAM AVENUE, New York, NY",-73.9496335,40.822114
"201",296,296,"RIDGEWAY DINER","664","6 AVENUE",10010,"American","664, 6 AVENUE, New York, NY",-73.9937119,40.7412453
"202",297,297,"KINGSLEY","190","AVENUE B",10009,"American","190, AVENUE B, New York, NY",-73.9793069,40.7279952
"203",298,298,"BITE","211","EAST   14 STREET",10003,"Mediterranean","211, EAST   14 STREET, New York, NY",-73.986148,40.7331747
"204",301,301,"LANDMARK TAVERN","626","11 AVENUE",10036,"Irish","626, 11 AVENUE, New York, NY",-73.9962025,40.763126
"205",303,303,"LUNCH BOX","886","9 AVENUE",10019,"American","886, 9 AVENUE, New York, NY",-73.985224,40.7681655
"206",305,305,"MAISON KAYSER","400","5TH AVE",10018,"French","400, 5TH AVE, New York, NY",-73.9837835,40.7500752
"207",306,306,"Little Gio's Pizza","26","1ST AVE",10009,"Pizza","26, 1ST AVE, New York, NY",-73.9877463,40.7236857
"208",307,307,"SCHILLING","109","WASHINGTON ST",10006,"Eastern European","109, WASHINGTON ST, New York, NY",-74.0139689,40.7085801
"209",308,308,"EL GRAN VALLE IV RESTAURANT","1944","AMSTERDAM AVE",10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1944, AMSTERDAM AVE, New York, NY",-73.942514,40.8326131
"210",309,309,"PJ BERNSTEIN DELI & RESTAURANT","1215","THIRD AVENUE",10021,"Delicatessen","1215, THIRD AVENUE, New York, NY",-73.9612178,40.7684788
"211",310,310,"VERLAINE","110","RIVINGTON STREET",10002,"Tapas","110, RIVINGTON STREET, New York, NY",-73.9878008,40.7200492
"212",315,315,"BAR VELOCE","146","WEST HOUSTON STREET",10012,"Tapas","146, WEST HOUSTON STREET, New York, NY",-74.0018494,40.7281815
"213",316,316,"OLD HOMESTEAD","56","9 AVENUE",10011,"American","56, 9 AVENUE, New York, NY",-74.0046957,40.7411717
"214",318,318,"MISSION CHINESE FOOD","171","E BROADWAY",10002,"Chinese","171, E BROADWAY, New York, NY",-73.9896885,40.7139085
"215",319,319,"E'S BAR","511","AMSTERDAM AVE",10024,"American","511, AMSTERDAM AVE, New York, NY",-73.9754501,40.7866465
"216",320,320,"DESTINY/NORTH RIVER LOBSTER","PIER 83","@ WEST 43 STREET",10036,"American","PIER 83, @ WEST 43 STREET, New York, NY",-74.0014785,40.7627646
"217",322,322,"PARLOR STEAK AND FISH","1600","3 AVENUE",10128,"Steak","1600, 3 AVENUE, New York, NY",-73.9524453,40.7813704
"218",323,323,"THREE DECKER RESTAURANT","1746","2 AVENUE",10128,"American","1746, 2 AVENUE, New York, NY",-73.9492533,40.7808636
"219",324,324,"O'HARA'S","120","CEDAR STREET",10006,"American","120, CEDAR STREET, New York, NY",-74.0127065,40.7095408
"220",326,326,"BOHEMIAN","321","EAST   73 STREET",10021,"American","321, EAST   73 STREET, New York, NY",-73.9564804,40.7690811
"221",328,328,"SAXON & PAROLE","316","BOWERY",10012,"American","316, BOWERY, New York, NY",-73.9925297,40.7251995
"222",329,329,"HUNAN PARK","721","COLUMBUS AVE",10025,"Chinese","721, COLUMBUS AVE, New York, NY",-73.9675988,40.7922086
"223",330,330,"AMY'S BREAD","672","9 AVENUE",10036,"Bakery","672, 9 AVENUE, New York, NY",-73.9902341,40.7611987
"224",331,331,"THE KITCHEN SINK","88","2 AVENUE",10003,"American","88, 2 AVENUE, New York, NY",-73.9886272,40.7268083
"225",332,332,"AU JUS","1762","1ST AVE",10128,"Greek","1762, 1ST AVE, New York, NY",-73.9465966,40.7802574
"226",333,333,"RED EYE COFFEE","423","9TH AVE",10001,"Caf̩/Coffee/Tea","423, 9TH AVE, New York, NY",-73.9968223,40.7533148
"227",335,335,"TSION CAFE & BAKERY","763","SAINT NICHOLAS AVE",10031,"Ethiopian","763, SAINT NICHOLAS AVE, New York, NY",-73.9435021,40.8263367
"228",339,339,"COPPOLA'S","378","3 AVENUE",10016,"Italian","378, 3 AVENUE, New York, NY",-73.9815567,40.7416725
"229",340,340,"ABA TURKISH RESTAURANT","325","WEST   57 STREET",10019,"Turkish","325, WEST   57 STREET, New York, NY",-73.984036,40.7674578
"230",341,341,"FOUR POINTS SHERATON","326","WEST   40 STREET",10018,"American","326, WEST   40 STREET, New York, NY",-73.992346,40.7564042
"231",342,342,"NARE SUSHI","115","E 57TH ST",10022,"Japanese","115, E 57TH ST, New York, NY",-73.9700033,40.7614086
"232",343,343,"SHINBASHI JAPANESE RESTAURANT","7","EAST 48 STREET",10017,"Japanese","7, EAST 48 STREET, New York, NY",-73.977288,40.757112
"233",345,345,"FUEL GRILL AND JUICE BAR","683","9TH AVE",10036,"American","683, 9TH AVE, New York, NY",-73.9904405,40.7618298
"234",346,346,"59 CHINA","59","NASSAU ST",10038,"Chinese","59, NASSAU ST, New York, NY",-74.0088627,40.7092384
"235",347,347,"FAHR FRESH AND HOT PIZZA","117","ORCHARD ST",10002,"Pizza","117, ORCHARD ST, New York, NY",-73.9897277,40.7193287
"236",348,348,"CHINA STAR","145","1ST AVE",10003,"Chinese","145, 1ST AVE, New York, NY",-73.9852297,40.7282181
"237",349,349,"THE WARREN","131","CHRISTOPHER ST",10014,"American","131, CHRISTOPHER ST, New York, NY",-74.0067516,40.7331756
"238",350,350,"LEO'S BAGELS","3","HANOVER SQUARE",10004,"Bagels/Pretzels","3, HANOVER SQUARE, New York, NY",-74.0096537,40.7049944
"239",352,352,"THE WING SOHO","52","MERCER ST",10013,"American","52, MERCER ST, New York, NY",-74.0007864,40.7216962
"240",354,354,"JAVA GIRL","348","EAST   66 STREET",10065,"Caf̩/Coffee/Tea","348, EAST   66 STREET, New York, NY",-73.9593698,40.7641412
"241",355,355,"FLUFFY'S CAFE & PIZZERIA","370","W 58TH ST",10019,"American","370, W 58TH ST, New York, NY",-73.985096,40.7683543
"242",356,356,"SAIKAI","24","GREENWICH AVE",10011,"Japanese","24, GREENWICH AVE, New York, NY",-73.9998638,40.7349369
"243",357,357,"SAL AND CARMINE PIZZA","2671","BROADWAY",10025,"Pizza","2671, BROADWAY, New York, NY",-73.969439,40.7983829
"244",358,358,"HARDING'S","32","EAST 21 STREET",10010,"American","32, EAST 21 STREET, New York, NY",-73.9887163,40.7393229
"245",359,359,"K RICO","772","9TH AVE",10019,"American","772, 9TH AVE, New York, NY",-73.987923,40.764324
"246",360,360,"DUNKIN' DONUTS","127","EAST   23 STREET",10010,"Donuts","127, EAST   23 STREET, New York, NY",-73.9849772,40.7398225
"247",361,361,"THE ROXY HOTEL","32","WHITE STREET",10013,"American","32, WHITE STREET, New York, NY",-74.0048437,40.7188563
"248",364,364,"LUIGI PIZZA","304","8 AVENUE",10001,"Pizza","304, 8 AVENUE, New York, NY",-73.9970289,40.7466472
"249",365,365,"HANAMIZUKI CAFE","143","W 29TH ST",10001,"Japanese","143, W 29TH ST, New York, NY",-73.9916115,40.7475386
"250",366,366,"WOK CITY","153-155","AMSTERDAM AVE",10023,"Chinese","153-155, AMSTERDAM AVE, New York, NY",-73.9839544,40.775318
"251",367,367,"CRANBERRY CAFE","115","WEST   45 STREET",10036,"American","115, WEST   45 STREET, New York, NY",-73.983591,40.7572489
"252",368,368,"TOLOACHE","166","EAST   82 STREET",10028,"Mexican","166, EAST   82 STREET, New York, NY",-73.9567618,40.7763912
"253",369,369,"BLONDIES","212","WEST   79 STREET",10024,"American","212, WEST   79 STREET, New York, NY",-73.9791577,40.7832098
"254",372,372,"SONS OF THUNDER","204","E 38TH ST",10016,"American","204, E 38TH ST, New York, NY",-73.9758633,40.7478892
"255",373,373,"FIKA","555","6TH AVE",10011,"Caf̩/Coffee/Tea","555, 6TH AVE, New York, NY",-73.996455,40.738517
"256",374,374,"AMARANTH","21","EAST   62 STREET",10065,"French","21, EAST   62 STREET, New York, NY",-73.9703075,40.7657781
"257",377,377,"ARTHUR'S TAVERN","57","GROVE STREET",10014,"American","57, GROVE STREET, New York, NY",-74.0034562,40.7331972
"258",378,378,"CITY DINER","2441","BROADWAY",10024,"American","2441, BROADWAY, New York, NY",-73.9748245,40.7911059
"259",382,382,"MASON JAR","45","EAST   30 STREET",10016,"American","45, EAST   30 STREET, New York, NY",-73.9836225,40.7449158
"260",383,383,"DORIAN GRAY","205","EAST    4 STREET",10009,"American","205, EAST    4 STREET, New York, NY",-73.9838064,40.7239618
"261",384,384,"NANCY WHISKEY PUB","1","LISPENARD ST",10013,"American","1, LISPENARD ST, New York, NY",-74.0049711,40.7206304
"262",386,386,"SPUNTO","65","CARMINE STREET",10014,"Pizza/Italian","65, CARMINE STREET, New York, NY",-74.0046957,40.7298592
"263",387,387,"BOOTS AND SADDLE","100A","7TH AVE S",10014,"American","100A, 7TH AVE S, New York, NY",-74.0034275,40.7329801
"264",388,388,"HAWA SMOOTHIE","422","E 14 ST",10009,"Juice, Smoothies, Fruit Salads","422, E 14 ST, New York, NY",-73.9816026,40.7306377
"265",389,389,"MAUI ONION","35","W 26TH ST",10010,"Hawaiian","35, W 26TH ST, New York, NY",-73.9902226,40.744514
"266",391,391,"JUPIOCA","123","W 3RD ST",10012,"Juice, Smoothies, Fruit Salads","123, W 3RD ST, New York, NY",-74.0003803,40.7307534
"267",392,392,"CLUB A STEAKHOUSE","240","EAST   58 STREET",10022,"Steak","240, EAST   58 STREET, New York, NY",-73.9655781,40.7600512
"268",393,393,"RASA","25","W 8TH ST",10011,"Asian","25, W 8TH ST, New York, NY",-73.9976257,40.7330269
"269",394,394,"JOHNY'S LUNCHEONETTE","124","WEST   25 STREET",10001,"American","124, WEST   25 STREET, New York, NY",-73.9930806,40.7444273
"270",396,396,"YUMMY THAI","4959","BROADWAY",10034,"Thai","4959, BROADWAY, New York, NY",-73.9206083,40.8681495
"271",397,397,"THE BEST OF NEW YORK FOOD","150","WATER ST",10005,"American","150, WATER ST, New York, NY",-74.0060591,40.7064287
"272",398,398,"THE WILLIAMS MEMORIAL RESIDENCE","720","WEST END AVENUE",10025,"American","720, WEST END AVENUE, New York, NY",-73.9732232,40.7947188
"273",399,399,"THE PRINCETON CLUB","15","WEST   43 STREET",10036,"American","15, WEST   43 STREET, New York, NY",-73.9812527,40.7546787
"274",401,401,"CHINA TASTE","1570","2ND AVE",10028,"Chinese","1570, 2ND AVE, New York, NY",-73.9535933,40.7748989
"275",402,402,"JUNOON","27","WEST   24 STREET",10010,"Indian","27, WEST   24 STREET, New York, NY",-73.990838,40.743193
"276",403,403,"JOSIE'S BAR","520","EAST    6 STREET",10009,"American","520, EAST    6 STREET, New York, NY",-73.9829455,40.7248339
"277",404,404,"LA TRATTORIA","844","2 AVENUE",10017,"Pizza","844, 2 AVENUE, New York, NY",-73.970671,40.7515735
"278",406,406,"NEW YORK INSTITUTE OF TECHNOLOGY","1849","BROADWAY",10023,"American","1849, BROADWAY, New York, NY",-73.9826606,40.7695832
"279",407,407,"CROWN FRIED CHICKEN","1867","LEXINGTON AVENUE",10029,"Chicken","1867, LEXINGTON AVENUE, New York, NY",-73.9416842,40.7982574
"280",408,408,"GATSBY'S","53","SPRING STREET",10012,"American","53, SPRING STREET, New York, NY",-73.9965239,40.7223292
"281",409,409,"PIEZANO PIZZA","94","NAGLE AVE",10040,"Pizza","94, NAGLE AVE, New York, NY",-73.9277388,40.8607496
"282",410,410,"QUIZNO'S SUBS","304","WEST 34 STREET",10001,"Sandwiches","304, WEST 34 STREET, New York, NY",-73.9944853,40.7522148
"283",414,414,"AL HORNO LEAN MEXICAN KITCHEN","57","1ST AVE",10003,"Mexican","57, 1ST AVE, New York, NY",-73.9874335,40.7250557
"284",415,415,"STROMBOLI PIZZA","83","ST MARKS PLACE",10003,"Pizza","83, ST MARKS PLACE, New York, NY",-73.9853674,40.7278516
"285",416,416,"BONCHON","207","WEST   38 STREET",10018,"Chicken","207, WEST   38 STREET, New York, NY",-73.9891745,40.7537446
"286",418,418,"NOCHE MEXICANA II","842","AMSTERDAM AVENUE",10025,"Mexican","842, AMSTERDAM AVENUE, New York, NY",-73.968268,40.797478
"287",424,424,"LUCY'S WHEY","1417","LEXINGTON AVE",10128,"American","1417, LEXINGTON AVE, New York, NY",-73.952288,40.783651
"288",427,427,"ROCKMEISHA","11","BARROW STREET",10014,"Japanese","11, BARROW STREET, New York, NY",-74.0023197,40.7325291
"289",428,428,"FRUCES","1496","AMSTERDAM AVE",10031,"Juice, Smoothies, Fruit Salads","1496, AMSTERDAM AVE, New York, NY",-73.9530882,40.8182481
"290",429,429,"LA LANTERNA DI VITTORIO","129","MACDOUGAL STREET",10012,"Italian","129, MACDOUGAL STREET, New York, NY",-74.0001471,40.7307088
"291",430,430,"YU SUSHI","827","WEST  181 STREET",10033,"Japanese","827, WEST  181 STREET, New York, NY",-73.9395157,40.8514155
"292",431,431,"765 FOOD MARKET","765","2 AVENUE",10017,"Delicatessen","765, 2 AVENUE, New York, NY",-73.9729402,40.7491569
"293",432,432,"OLD MAN HUSTLE","39","ESSEX ST",10002,"American","39, ESSEX ST, New York, NY",-73.9897278,40.7162487
"294",435,435,"THIRD RAIL COFFEE","159","2ND AVENUE",10003,"Caf̩/Coffee/Tea","159, 2ND AVENUE, New York, NY",-73.987158,40.7298046
"295",436,436,"HAMPTON INN","851","8 AVENUE",10019,"American","851, 8 AVENUE, New York, NY",-73.9857748,40.7634386
"296",437,437,"TRIONA'S","237","SULLIVAN STREET",10012,"Irish","237, SULLIVAN STREET, New York, NY",-73.9993702,40.7298302
"297",439,439,"ANOTHEROOM","249","WEST BROADWAY",10013,"American","249, WEST BROADWAY, New York, NY",-74.0055057,40.7198452
"298",440,440,"CLUB WYNN - GERA GERA","238","EAST 53 STREET",10022,"Asian","238, EAST 53 STREET, New York, NY",-73.9680806,40.7569531
"299",441,441,"ALICES TEA CUP CHAPTER 2","156","EAST   64 STREET",10065,"American","156, EAST   64 STREET, New York, NY",-73.9658192,40.765092
"300",442,442,"BIG APPLE CAFE","891","AMSTERDAM AVENUE",10025,"Caf̩/Coffee/Tea","891, AMSTERDAM AVENUE, New York, NY",-73.9666112,40.7986383
"301",443,443,"BARN JOO 35","34","W 35TH ST",10001,"Korean","34, W 35TH ST, New York, NY",-73.9858151,40.7496592
"302",444,444,"UNCLE TED'S","163","BLEECKER STREET",10012,"Chinese","163, BLEECKER STREET, New York, NY",-73.9999671,40.7287642
"303",445,445,"DIRTY FRENCH","180","LUDLOW ST",10002,"French","180, LUDLOW ST, New York, NY",-73.9872039,40.7218567
"304",446,446,"MCDONALD'S","280","MADISON AVE",10016,"Hamburgers","280, MADISON AVE, New York, NY",-73.9805497,40.7514664
"305",447,447,"BUCA/BUCHETTA","201","WEST  103 STREET",10025,"Pizza/Italian","201, WEST  103 STREET, New York, NY",-73.9673646,40.7987416
"306",448,448,"POPEYES LOUISIANA KITCHEN","601","WEST  172 STREET",10032,"Chicken","601, WEST  172 STREET, New York, NY",-73.9382718,40.8437622
"307",450,450,"LA MAISON DU CROQUE MONSIEUR","17","EAST   13 STREET",10003,"French","17, EAST   13 STREET, New York, NY",-73.9930003,40.735006
"308",452,452,"DANIEL","60","EAST   65 STREET",10065,"French","60, EAST   65 STREET, New York, NY",-73.9677689,40.7666933
"309",453,453,"THE MUFFIN CAFE","222","COLUMBUS AVENUE",10023,"Caf̩/Coffee/Tea","222, COLUMBUS AVENUE, New York, NY",-73.979835,40.7763295
"310",454,454,"TOMOE SUSHI","172","THOMPSON STREET",10012,"Japanese","172, THOMPSON STREET, New York, NY",-74.0001023,40.7276736
"311",455,455,"SUBWAY","1523","YORK AVENUE",10028,"Sandwiches","1523, YORK AVENUE, New York, NY",-73.9499706,40.7725726
"312",458,458,"SWINE","531","HUDSON STREET",10014,"American","531, HUDSON STREET, New York, NY",-74.0064861,40.7342444
"313",459,459,"SPREADS","441","PARK AVENUE SOUTH",10016,"American","441, PARK AVENUE SOUTH, New York, NY",-73.9830259,40.7443515
"314",460,460,"EL JAYA RESTAURANT","8385","AUDUBON AVENUE",10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","8385, AUDUBON AVENUE, New York, NY",-73.9328548,40.8480534
"315",461,461,"MCDONALD'S","160","BROADWAY",10038,"Hamburgers","160, BROADWAY, New York, NY",-74.009975,40.7093664
"316",463,463,"ROYAL BANGLADESH INDIAN RESTAURANT","93","1 AVENUE",10003,"Bangladeshi","93, 1 AVENUE, New York, NY",-73.9865701,40.7262841
"317",464,464,"MOONSTRUCK (IN BELLEVUE)","462","1ST AVE",10016,"American","462, 1ST AVE, New York, NY",-73.9750139,40.7390642
"318",466,466,"SUBWAY","21","EAST  118 STREET",10035,"Sandwiches","21, EAST  118 STREET, New York, NY",-73.9440876,40.8015075
"319",468,468,"HIGH STREET ON HUDSON","637","HUDSON ST",10014,"American","637, HUDSON ST, New York, NY",-74.0057401,40.7388972
"320",472,472,"ABACE SUSHI","695","9TH AVE",10036,"Japanese","695, 9TH AVE, New York, NY",-73.9901882,40.7621569
"321",473,473,"JOEY PEPPERONI PIZZA","381","BROADWAY",10013,"Pizza","381, BROADWAY, New York, NY",-74.0032079,40.7182337
"322",474,474,"SWEETGREEN","311","AMSTERDAM AVE",10023,"American","311, AMSTERDAM AVE, New York, NY",-73.9802091,40.7802668
"323",477,477,"H-YARD GOURMET DELI","450","9TH AVE",10018,"Delicatessen","450, 9TH AVE, New York, NY",-73.9955139,40.7540748
"324",479,479,"DUNKIN' DONUTS","638","LEXINGTON AVENUE",10022,"Donuts","638, LEXINGTON AVENUE, New York, NY",-73.970623,40.7592511
"325",481,481,"ACOSTA RESTAURANT","934","AMSTERDAM AVENUE",10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","934, AMSTERDAM AVENUE, New York, NY",-73.9660208,40.8003949
"326",482,482,"THE BENNETT","134","WEST BROADWAY",10013,"Continental","134, WEST BROADWAY, New York, NY",-74.0084142,40.7169087
"327",483,483,"RAMEN TAKUMI","1","UNIVERSITY PL",10003,"Japanese","1, UNIVERSITY PL, New York, NY",-73.9952208,40.730835
"328",484,484,"CHECKERS","225","1ST AVE",10003,"Hamburgers","225, 1ST AVE, New York, NY",-73.9831177,40.7310072
"329",486,486,"TEXAS ROTISSERIE","1315","1ST AVE",10021,"American","1315, 1ST AVE, New York, NY",-73.9569454,40.7669268
"330",487,487,"FIVE SENSES","9","W 32ND ST",10001,"Korean","9, W 32ND ST, New York, NY",-73.9860561,40.7477152
"331",489,489,"DON PEPI PIZZA","0","PENN STATION",10001,"Pizza","0, PENN STATION, New York, NY",-73.993519,40.750568
"332",490,490,"Kennedy's Chicken & Grill","2083","AMSTERDAM AVE",10032,"Chicken","2083, AMSTERDAM AVE, New York, NY",-73.9389632,40.8365205
"333",492,492,"LIFECAFE","605","W 42ND ST",10036,"Juice, Smoothies, Fruit Salads","605, W 42ND ST, New York, NY",-73.999089,40.7611241
"334",493,493,"PADDY MAGUIRE'S ALE HOUSE","237","THIRD AVENUE",10003,"Bottled beverages, including water, sodas, juices, etc.","237, THIRD AVENUE, New York, NY",-73.9844607,40.7366319
"335",494,494,"FITZGERALD'S PUB","336","THIRD AVENUE",10010,"American","336, THIRD AVENUE, New York, NY",-73.9826277,40.7401599
"336",495,495,"TASTI D-LITE","1221","3 AVENUE",10021,"Ice Cream, Gelato, Yogurt, Ices","1221, 3 AVENUE, New York, NY",-73.9610138,40.7686457
"337",496,496,"BRAVO PIZZA","115","EAST   14 STREET",10003,"Pizza","115, EAST   14 STREET, New York, NY",-73.9889546,40.7342212
"338",497,497,"LA EXCELENCIA EMPANADAS MONUMENTAL","522","W 207TH ST",10034,"Spanish","522, W 207TH ST, New York, NY",-73.9199182,40.8651033
"339",499,499,"BROADWAY CAFE","1123","BROADWAY",10010,"Delicatessen","1123, BROADWAY, New York, NY",-73.989291,40.7433495
"340",501,501,"CHARTWELLS @ MANHATTAN SCHOOL OF MUSIC","120","CLAREMONT AVENUE",10027,"American","120, CLAREMONT AVENUE, New York, NY",-73.9612848,40.8124557
"341",502,502,"EUROPA CAFE","1177","AVENUE OF THE AMERICAS",10036,"Caf̩/Coffee/Tea","1177, AVENUE OF THE AMERICAS, New York, NY",-73.9828652,40.7572778
"342",503,503,"WAT'S ON YOUR PLATE","513","WEST  145 STREET",10031,"Caribbean","513, WEST  145 STREET, New York, NY",-73.9484502,40.8257982
"343",504,504,"HOLY MOLY (JESUS' TACO)","501","WEST 145 ST",10031,"Tex-Mex","501, WEST 145 ST, New York, NY",-73.9478532,40.825559
"344",505,505,"DRUNKEN HORSE","225","10 AVENUE",10011,"American","225, 10 AVENUE, New York, NY",-74.0042022,40.74806
"345",506,506,"LEDERHOSEN RESTAURANT","39","GROVE STREET",10014,"German","39, GROVE STREET, New York, NY",-74.0045082,40.7329151
"346",507,507,"SIMPLY FOOD","5","WEST   51 STREET",10019,"American","5, WEST   51 STREET, New York, NY",-73.9774833,40.7596076
"347",508,508,"STARBUCKS","241","CANAL STREET",10013,"Caf̩/Coffee/Tea","241, CANAL STREET, New York, NY",-73.9999275,40.718362
"348",509,509,"DELICATESSEN MACBAR","54","PRINCE STREET",10012,"American","54, PRINCE STREET, New York, NY",-73.9963118,40.72346
"349",511,511,"SUBWAY","90","WORTH STREET",10013,"American","90, WORTH STREET, New York, NY",-74.0049256,40.7161935
"350",512,512,"SPICE SAIGON","1237","1ST AVE",10065,"Thai","1237, 1ST AVE, New York, NY",-73.9587411,40.7645971
