"","Premises.Name","Doing.Business.As..DBA.","Actual.Address.of.Premises..Address1.","Additional.Address.Information..Address2.","City","State","Zip","Latitude","Longitude","Location"
"2612","ANCHOR WINEBAR LLC","","3508 BROADWAY","","NEW YORK","NY",10031,40.82535,-73.95103,"(40.82535, -73.95103)"
"2613","SUTTON FINE DINE LLC","SUTTON INN 54","347 E 54TH ST","","NEW YORK","NY",10022,40.75679,-73.96475,"(40.75679, -73.96475)"
"2614","RED LOBSTER HOSPITALITY LLC","RED LOBSTER #6385","261 W 125TH ST","","NEW YORK","NY",10027,40.81009,-73.95027,"(40.81009, -73.95027)"
"2615","RED LOBSTER HOSPITALITY LLC","RED LOBSTER #6298","5 TIMES SQ","NYC/5","NEW YORK","NY",10036,40.75659,-73.98637,"(40.75659, -73.98637)"
"2616","HOUSE IN GRAMERCY PARK LLC, THE","THE HOUSE IN GRAMERCY PARK","121 EAST 17TH ST","","NEW YORK","NY",10003,40.73592,-73.98737,"(40.73592, -73.98737)"
"2617","CAMP 1382 LLC","CAMPAGNOLA","1382 1ST AVE","","NEW YORK","NY",10021,40.7688,-73.95481,"(40.7688, -73.95481)"
"2618","9 EAST FIRST STREET LLC","BOWERY MEAT COMPANY","9 E 1ST ST","AKA 11 E 1ST ST","NEW YORK","NY",10003,40.72466,-73.99191,"(40.72466, -73.99191)"
"2619","FOOD IN ITALY LLC","GNOCCO","337 E 10TH ST","","NEW YORK","NY",10009,40.7272,-73.98021,"(40.7272, -73.98021)"
"2620","MASTERPIECE CATERERS CORP","CAFE 55","55 WATER ST","1ST FL","NEW YORK","NY",10004,40.704,-74.00898,"(40.704, -74.00898)"
"2621","SUSHI PARA MANHATTAN CORP","SUSHI PARA","1461 3RD AVE","","NEW YORK","NY",10028,40.77645,-73.95533,"(40.77645, -73.95533)"
"2622","BVS 1228 LLC","VIA QUADRONNO","1228 MADISON AVE","","NEW YORK","NY",10128,40.78258,-73.95785,"(40.78258, -73.95785)"
"2623","HARLEM CAFE LLC","HYACINTH'S HAVEN","2374 ADAM CLAYTON POWELL JR BL","","NEW YORK","NY",10030,40.81775,-73.9421,"(40.81775, -73.9421)"
"2624","NISIDA LLC & ROSSOSIMO LLC","ROSSOPOMODORO","118 GREENWICH AVE","","NEW YORK","NY",10011,40.73839,-74.0021,"(40.73839, -74.0021)"
"2625","VOA MANAGEMENT INC","CLUB VOA","249 E 49TH ST","1ST FLOOR","NEW YORK","NY",10017,40.75464,-73.96933,"(40.75464, -73.96933)"
"2626","33 CAPTAIN CLAWS INC","CAJUNSEA","32 WEST 33RD ST","STORE 5.  AKA 34 W 33RD ST","NEW YORK","NY",10001,40.74815,-73.98609,"(40.74815, -73.98609)"
"2627","THAI SLIDERS AND CO LLC","","108 JOHN ST","","NEW YORK","NY",10038,40.7077,-74.00587,"(40.7077, -74.00587)"
"2628","YORI NYC CORP","OIJI","119 1ST AVE","","NEW YORK","NY",10003,40.72725,-73.98584,"(40.72725, -73.98584)"
"2629","125 W 44 RESTAURANT ASSOCIATES LLC","HUNT & FISH CLUB NYC","125 WEST 44TH ST","","NEW YORK","NY",10036,40.75661,-73.98416,"(40.75661, -73.98416)"
"2630","SEAPORT HEIGHTS LLC","FAIRFIELD INN & SUITES NY MANHATTAN/FINANCIAL DIST","161 FRONT ST","","NEW YORK","NY",10038,40.70597,-74.00514,"(40.70597, -74.00514)"
"2631","PHILLIPS 35 INC","FRIEDMAN'S","450 10TH AVE","","NEW YORK","NY",10018,40.7552,-73.99827,"(40.7552, -73.99827)"
"2632","169 EIGHTH RESTAURANT CORP","COOPERS CRAFT AND KITCHEN","169 8TH AVE","","NEW YORK","NY",10011,40.74269,-74.00077,"(40.74269, -74.00077)"
"2633","UNI NYC LLC","TRE OTTO","1410 MADISON AVE","","NEW YORK","NY",10029,40.78841,-73.95365,"(40.78841, -73.95365)"
"2634","EGG SHOP LES LLC, THE","EGG SHOP","151 ELIZABETH ST","A / B - AB - ELIZABETH STREET","NEW YORK","NY",10012,40.72031,-73.99515,"(40.72031, -73.99515)"
"2635","SADA THREE LLC","EMPELLON AL PASTOR","132 ST MARKS PL","","NEW YORK","NY",10009,40.72714,-73.98439,"(40.72714, -73.98439)"
"2636","LORNICK HOSPITALITY LLC","MEZZOGIORNO","2791 BROADWAY","","NEW YORK","NY",10025,40.80266,-73.96787,"(40.80266, -73.96787)"
"2637","CHELSEA MARKET DELI LLC","FRIEDMANS","75 9TH AVE","","NEW YORK","NY",10011,40.66814,-73.97429,"(40.66814, -73.97429)"
"2638","WHISPERS BAR LOUNGE & RESTAURANT LLC","","210 W 94TH ST","","NEW YORK","NY",10025,40.79283,-73.97165,"(40.79283, -73.97165)"
"2639","PAALI ENTERPRISES INC","NISI","300 302 BLEECKER ST","","NEW YORK","NY",10014,0,0,"(0.0, 0.0)"
"2640","ANDA RESTAURANT ASSOCIATES LLC","CAFFE DEI FIORI RISTORANTE","973 LEXINGTON AVE","","NEW YORK","NY",10021,40.76932,-73.96269,"(40.76932, -73.96269)"
"2641","WHANY LLC","CAFE WHA","115 MACDOUGAL ST","","NEW YORK","NY",10012,40.73017,-74.00067,"(40.73017, -74.00067)"
"2642","TWO ALMONTES CORP","EL SOMBRERO","108 STANTON ST","","NEW YORK","NY",10002,40.72123,-73.98761,"(40.72123, -73.98761)"
"2643","BLOSSOM WEST INC","BLOSSOM ON COLUMBUS","507 COLUMBUS AVE","","NEW YORK","NY",10024,NA,NA,""
"2644","STOUT III INC","STOUT III","100 PARK AVE","","NEW YORK","NY",10017,40.75133,-73.97892,"(40.75133, -73.97892)"
"2645","SMG HOTEL LLC & AMAZON RESTAURANT & BAR INC","ST GEORGE TAVERN","103 WASHINGTON STREET","","NEW YORK","NY",10006,40.70838,-74.01425,"(40.70838, -74.01425)"
"2646","TALENT THAI LLC","","210 E 34TH ST","2ND AVE & 3RD AVE","NEW YORK","NY",10016,40.74523,-73.97768,"(40.74523, -73.97768)"
"2647","ABAW, LLC","THE FOLLY","92 W HOUSTON ST","","NEW YORK","NY",10012,40.7273,-73.99994,"(40.7273, -73.99994)"
"2648","A&V WEST INC","GARDENIA","64 DOWNING ST","","NEW YORK","NY",10014,40.72882,-74.00487,"(40.72882, -74.00487)"
"2649","ALLYN LLC","THE GRAYSON","16 1ST AVE","","NEW YORK","NY",10009,40.72336,-73.98796,"(40.72336, -73.98796)"
"2650","SECOND STREET RESTAURANT LLC","ROSIE'S","29 E 2ND ST","","NEW YORK","NY",10003,40.72491,-73.99079,"(40.72491, -73.99079)"
"2651","FOUNDATION LOUNGE CORP","MAZAAR BAR AND LOUNGE","137 ESSEX ST","","NEW YORK","NY",10002,40.7203,-73.98762,"(40.7203, -73.98762)"
"2652","RALPH LAUREN LSC NY LLC & FIFTH NY MGMT","THE POLO BAR RALPH LAUREN","ONE EAST 55TH ST","LSC - LIFESTYLE CONCEPTS (NY)","NEW YORK","NY",10022,40.7617,-73.97435,"(40.7617, -73.97435)"
"2653","ALDERNEY LLC","PIZZA BEACH","1426 3RD AVE","","NEW YORK","NY",10028,40.77553,-73.95645,"(40.77553, -73.95645)"
"2654","2 WEST NIGHTLIFE INC","","2 W 32ND ST","STE 402","NEW YORK","NY",10001,40.74719,-73.98619,"(40.74719, -73.98619)"
"2655","PROPER CITY LLC","PROPER WEST","54 W 39TH ST","","NEW YORK","NY",10018,40.75236,-73.98476,"(40.75236, -73.98476)"
"2656","FRENCH AVENUE B INC","PMF, PARDON MY FRENCH","103 105 AVENUE B","","NEW YORK","NY",10009,0,0,"(0.0, 0.0)"
"2657","SERF TWO INC","BABBALUCCI'S","331 LENOX AVE","","NEW YORK","NY",10027,40.80891,-73.94482,"(40.80891, -73.94482)"
"2658","CHAP 4 LLC","AUGUST","791 LEXINGTON AVE","STORE 1","NEW YORK","NY",10065,40.76365,-73.96681,"(40.76365, -73.96681)"
"2659","NORTHWEST 252 LLC","THE HAYMAKER BAR & KITCHEN","252 254 W 29TH ST","","NEW YORK","NY",10001,0,0,"(0.0, 0.0)"
"2660","ATTABOY COCKTAILS LLC","","134 ELDRIDGE ST","","NEW YORK","NY",10002,40.71885,-73.99132,"(40.71885, -73.99132)"
"2661","HIMI NY CORPORATION","HAKATA TON TON","61 GROVE ST","","NEW YORK","NY",10014,40.73332,-74.00331,"(40.73332, -74.00331)"
"2662","MS RESTAURANT OWNERS LLC","MORNING STAR RESTAURANT","879 9TH AVE","","NEW YORK","NY",10019,40.76796,-73.98576,"(40.76796, -73.98576)"
"2663","ZUMA NYC LLC","","261 MADISON AVE","","NEW YORK","NY",10016,40.75045,-73.9806,"(40.75045, -73.9806)"
"2664","MORNINGSIDE TERRACE CORP","K RICO","772 9TH AVE","","NEW YORK","NY",10019,40.76431,-73.98792,"(40.76431, -73.98792)"
"2665","TRES AMIGOS CORP","LA PULPERIA 84 NYC","1626 2ND AVE","","NEW YORK","NY",10028,40.7766,-73.95229,"(40.7766, -73.95229)"
"2666","R & J LOUNGE CORP","","109 E 116TH ST","1ST FL","NEW YORK","NY",10029,40.79924,-73.94236,"(40.79924, -73.94236)"
"2667","174 RIVINGTON STREET CORP","GB85","174 RIVINGTON ST","","NEW YORK","NY",10002,40.71908,-73.98442,"(40.71908, -73.98442)"
"2668","SAMMY MUSOVIC LLC","SELENA ROSA","1712 2ND AVE","","NEW YORK","NY",10128,40.77949,-73.95014,"(40.77949, -73.95014)"
"2669","CHELSEA RESTAURANT OWNER LLC","EL QUIJOTE","226 WEST 23RD ST","","NEW YORK","NY",10011,40.74438,-73.99646,"(40.74438, -73.99646)"
"2670","HOOTERS OF 33RD STREET INC","HOOTERS","155 W 33RD ST","","NEW YORK","NY",10001,40.75028,-73.99045,"(40.75028, -73.99045)"
"2671","JANKMAN LLC","JACK'S WIFE FREDA","50 CARMINE ST","","NEW YORK","NY",10014,40.72977,-74.00348,"(40.72977, -74.00348)"
"2672","JIN UPPER WEST SIDE CORP","JIN RAMEN","462 AMSTERDAM AVE","","NEW YORK","NY",10024,40.78538,-73.97708,"(40.78538, -73.97708)"
"2673","5 WEST 21ST LLC","MERAKIA","5 W 21ST ST","","NEW YORK","NY",10010,40.74071,-73.99104,"(40.74071, -73.99104)"
"2674","EQUINOX SC UPPER E SIDE INC & SCNY CAFE MNMT INC","CAFE 61","330 E 61ST ST","LOBBY","NEW YORK","NY",10065,40.76132,-73.96229,"(40.76132, -73.96229)"
"2675","1754 REST INC","THE MILTON","1754 2ND AVE","","NEW YORK","NY",10128,40.78121,-73.94891,"(40.78121, -73.94891)"
"2676","EQUINOX SC UPPER E SIDE INC & SCNY CAFE MNMT INC","CAFE 61","330 E 61ST ST","ROOF","NEW YORK","NY",10065,40.76132,-73.96229,"(40.76132, -73.96229)"
"2677","EQUINOX SC UPPER W SIDE INC & SCNY CAFE MNMT INC","SIDEWALK CAFE","160 COLUMBUS AVE","","NEW YORK","NY",10023,40.77432,-73.98112,"(40.77432, -73.98112)"
"2678","EAST VILLAGE HOSPITALITY LLC","PINKS","242 E 10TH ST","","NEW YORK","NY",10003,40.72879,-73.98464,"(40.72879, -73.98464)"
"2679","PB WEALTH INC","SENN THAI COMFORT FOOD","452 AMSTERDAM AVE NORTH STORE","","NEW YORK","NY",10024,40.78498,-73.97706,"(40.78498, -73.97706)"
"2680","144 WEST 46TH STREET LLC","PIG 'N WHISTLE","144 W 46TH ST","","NEW YORK","NY",10036,40.75793,-73.98416,"(40.75793, -73.98416)"
"2681","UPPER STORY LLC","UPPER STORY BY CHARLIE PALMER","979 3RD AVE","14TH FL","NEW YORK","NY",10022,40.76094,-73.96625,"(40.76094, -73.96625)"
"2682","THEATRE REFRESHMENT CO OF NY INC & MIDSUMMER","STAGE 42","422 W 42ND ST","","NEW YORK","NY",10036,40.75877,-73.9936,"(40.75877, -73.9936)"
"2683","TAPPO INC","","49 WEST 24TH STREET","AKA 49 51 W 24TH ST","NEW YORK","NY",10010,40.74344,-73.99146,"(40.74344, -73.99146)"
"2684","MR FONG'S LLC","MR. FONG'S","40 MARKET ST","AKA 123 MADISON ST","NEW YORK","NY",10002,40.71242,-73.99411,"(40.71242, -73.99411)"
"2685","PHO SAIGON RESTAURANT INC","","987 1ST AVE","","NEW YORK","NY",10022,40.75649,-73.96432,"(40.75649, -73.96432)"
"2686","TEA BISTRO INC","CHA CHAN TANG","45 MOTT ST","","NEW YORK","NY",10013,40.71529,-73.99896,"(40.71529, -73.99896)"
"2687","NEW SAANY CORP","BON CHON CHICKEN","325 5TH AVE","","NEW YORK","NY",10016,40.67243,-73.98327,"(40.67243, -73.98327)"
"2688","CLUB AT 39TH LLC","SAPPHIRE 39","20 W 39TH ST","","NEW YORK","NY",10018,40.75188,-73.9836,"(40.75188, -73.9836)"
"2689","COURAGE TEAM INC","PIG HEAVEN","1420 3RD AVE","","NEW YORK","NY",10028,40.77542,-73.95685,"(40.77542, -73.95685)"
"2690","BELCOO VILLAGE LLC","WOLFE TONES IRISH PUB & KITCHEN","37 E 29TH ST","","NEW YORK","NY",10016,40.74456,-73.98495,"(40.74456, -73.98495)"
"2691","OSTERIA GRANO LLC","TAVERNA DI BACCO","175 LUDLOW ST","","NEW YORK","NY",10002,40.72189,-73.98768,"(40.72189, -73.98768)"
"2692","LA NUEVA POTENCIA CORP","ZOE RESTAURANT & BAR LOUNGE","1559 ST NICHOLAS AVE","","NEW YORK","NY",10040,40.85369,-73.93061,"(40.85369, -73.93061)"
"2693","HITCHCOCK RESTAURANT GROUP LLC","CAMAJE","83 85 MACDOUGAL ST","","NEW YORK","NY",10012,0,0,"(0.0, 0.0)"
"2694","KAEDE JAPANESE CUISINE INC","","90 CHAMBERS ST","","NEW YORK","NY",10007,40.71444,-74.00743,"(40.71444, -74.00743)"
"2695","HOPHAPCITY INC","BANGKOK CUISINE","1586 2ND AVE","","NEW YORK","NY",10028,40.7753,-73.95319,"(40.7753, -73.95319)"
"2696","975 RESTAURANT LLC","JAMESONS BAR AND RESTAURANT","975 2ND AVE","","NEW YORK","NY",10022,40.75599,-73.96804,"(40.75599, -73.96804)"
"2697","INTERNATIONAL HOSPITALITY CONCEPTS LLC","LA LOTERIA","29 7TH AVE S","STORE A","NEW YORK","NY",10014,40.73081,-74.00416,"(40.73081, -74.00416)"
"2698","HAYJAY CORPORATION","SMITH'S HELL'S KITCHEN BAR RESTAURANT","701 8TH AVE","","NEW YORK","NY",10036,40.75885,-73.989,"(40.75885, -73.989)"
"2699","TRES MOSQUETEROS CORP","LA PULPERIA 46 NYC","371 W 46TH ST","","NEW YORK","NY",10036,40.76097,-73.99024,"(40.76097, -73.99024)"
"2700","RAA NYC LLC","DHABA","108 LEXINGTON AVE","","NEW YORK","NY",10016,40.74239,-73.98295,"(40.74239, -73.98295)"
"2701","RAA NYC LLC","CHOTE NAWAB","115 LEXINGTON AVE","","NEW YORK","NY",10016,40.74243,-73.98232,"(40.74243, -73.98232)"
"2702","RAA NYC LLC","CHOLA","232 E 58TH ST","","NEW YORK","NY",10022,40.76014,-73.96582,"(40.76014, -73.96582)"
"2703","DALGLISH 7 INC","CARRAGHER'S","214-228 W 39TH ST","","NEW YORK","NY",10018,0,0,"(0.0, 0.0)"
"2704","WASSAIL LLC","","162 ORCHARD ST","","NEW YORK","NY",10002,40.72101,-73.98847,"(40.72101, -73.98847)"
"2705","6TH TOT LLC","AMATA","209 15 E 56 ST","","NEW YORK","NY",10022,0,0,"(0.0, 0.0)"
"2706","HARU THIRD AVE CORP","HARU","1329 3RD AVE","","NEW YORK","NY",10021,40.7724,-73.95828,"(40.7724, -73.95828)"
"2707","TM 358 CORP","JUNIPER BAR","237 WEST 35TH ST","","NEW YORK","NY",10001,40.75246,-73.99146,"(40.75246, -73.99146)"
"2708","JMFF LLC","DOLANS TAVERN","213 FRONT ST","","NEW YORK","NY",10038,40.70723,-74.00259,"(40.70723, -74.00259)"
"2709","YARDBIRD LLC","MAIDEN LANE","162 AVENUE B","162-4 AVE B AKA 345 E 10STH ST","NEW YORK","NY",10009,40.72691,-73.97995,"(40.72691, -73.97995)"
"2710","VINEGAR FACTORY INC, THE","THE VINEGAR FACTORY","429 433 E 91ST ST","","NEW YORK","NY",10128,0,0,"(0.0, 0.0)"
"2711","PATRIZIA'S OF 2ND AVENUE LLC","","462 466 2ND AVE","","NEW YORK","NY",10016,0,0,"(0.0, 0.0)"
"2712","658 THAI CORP","SHOKUDO","658 9TH AVE","","NEW YORK","NY",10036,40.76076,-73.99058,"(40.76076, -73.99058)"
"2713","TOP BILLIARD INC","SPACE BILLIARD","34 W 32ND ST 12TH FL","","NEW YORK","NY",10001,40.74806,-73.98782,"(40.74806, -73.98782)"
"2714","CHOP SHOP KITCHEN INC","CHOP SHOP","41 W 24TH ST","","NEW YORK","NY",10010,40.74331,-73.99116,"(40.74331, -73.99116)"
"2715","MCFNY2 LLC","MISSION CHINESE","171 EAST BROADWAY","","NEW YORK","NY",10002,40.71383,-73.98966,"(40.71383, -73.98966)"
"2716","ATM JAPAN INC","TATAKI SUSHI RESTAURANT","3 LISPENARD ST","","NEW YORK","NY",10013,40.72066,-74.00486,"(40.72066, -74.00486)"
"2717","975 AMSTERDAM INC","SPICE","975 AMSTERDAM AVE","","NEW YORK","NY",10025,40.8015,-73.96454,"(40.8015, -73.96454)"
"2718","LEFKADA LLC","KORALI","1662 3RD AVE","","NEW YORK","NY",10128,40.78348,-73.95097,"(40.78348, -73.95097)"
"2719","TAQUERIA SAINT MARKS PLACE INC","TAQUERIA ST MARKS","79 SAINT MARKS PL","","NEW YORK","NY",10003,40.72788,-73.98554,"(40.72788, -73.98554)"
"2720","151 DYCKMAN CORP","LOTUS CAFE","151 DYCKMAN ST","","NEW YORK","NY",10040,40.86343,-73.92552,"(40.86343, -73.92552)"
"2721","PORTO RESTAURANT INC","HOLLYWOOD DINER","574 6TH AVE","","NEW YORK","NY",10011,40.66348,-73.98802,"(40.66348, -73.98802)"
"2722","PEJ RESTAURANT LLC","FOXY JOHNS","143 E 47TH ST","","NEW YORK","NY",10017,40.75444,-73.97273,"(40.75444, -73.97273)"
"2723","BROTHERS HARVEY LLC","RESERVOIR","70 UNIVERSITY PL","","NEW YORK","NY",10016,0,0,"(0.0, 0.0)"
"2724","GEORGIAS EASTSIDE BBQ INC","GEORGIA'S EASTSIDE BBQ","192 ORCHARD ST","","NEW YORK","NY",10002,40.72211,-73.9879,"(40.72211, -73.9879)"
"2725","71 WORTH LLC","AS IS NYC","734 10TH AVE","","NEW YORK","NY",10019,40.76466,-73.99144,"(40.76466, -73.99144)"
"2726","A S SUBWAY INN INC","SUBWAY INN","1140 SECOND AVE","","NEW YORK","NY",10022,40.76122,-73.96351,"(40.76122, -73.96351)"
"2727","DSMI REST LLC","MACCHINA","2758 BROADWAY","","NEW YORK","NY",10025,40.80098,-73.9675,"(40.80098, -73.9675)"
"2728","IBAO CORP","CHAI","930 8TH AVE","","NEW YORK","NY",10019,40.76539,-73.98349,"(40.76539, -73.98349)"
"2729","MESA SEAVIEW CORP","MESA SEAVIEW","41 43 E 7TH ST","LOWER LEVEL","NEW YORK","NY",10003,0,0,"(0.0, 0.0)"
"2730","M & J CAFE INC","CAFE CON LECHE","2026 2ND AVE","","NEW YORK","NY",10029,40.78935,-73.94298,"(40.78935, -73.94298)"
"2731","ARIANA REST CORP","BLASKET","1085 2ND AVE","","NEW YORK","NY",10022,40.75959,-73.9654,"(40.75959, -73.9654)"
"2732","EAT THIRD 79 LLC","","1390 3RD AVE","","NEW YORK","NY",10075,40.77452,-73.95744,"(40.77452, -73.95744)"
"2733","LA CONTENTA INC","LA CONTENTA","102 NORFOLK ST","","NEW YORK","NY",10002,40.71871,-73.98691,"(40.71871, -73.98691)"
"2734","OBBM LLC","BROADSTONE TAP HOUSE","88 BROAD ST","","NEW YORK","NY",10004,40.70409,-74.01187,"(40.70409, -74.01187)"
"2735","KP NY OPERATIONS LLC","KAILASH PARBAT","99 LEXINGTON AVE","","NEW YORK","NY",10016,40.74197,-73.98285,"(40.74197, -73.98285)"
"2736","DUNDEE LLC","CALEDONIA SCOTTISH PUB","1609 2ND AVE","","NEW YORK","NY",10028,40.77631,-73.95321,"(40.77631, -73.95321)"
"2737","BENSONHURST FOODS LLC","ROSINA RESTAURANT","1688 1690 YORK AVE","","NEW YORK","NY",10128,0,0,"(0.0, 0.0)"
"2738","MINA LENA INC","ANGELINA","37 AVENUE A","","NEW YORK","NY",10009,40.72339,-73.98553,"(40.72339, -73.98553)"
"2739","TRIKAM NY 940 8 LLC","INDIKITCH","940 8TH AVE","","NEW YORK","NY",10019,40.76565,-73.98323,"(40.76565, -73.98323)"
"2740","R & M CENTURY INC","SHANGHAI CUISINE","89-91 BAYARD ST","","NEW YORK","NY",10013,40.71581,-73.9992,"(40.71581, -73.9992)"
"2741","EL ORIGINAL NYC LLC","EL ORIGINAL","735 10TH AVE","","NEW YORK","NY",10019,40.76469,-73.99185,"(40.76469, -73.99185)"
"2742","TAVERN 211 CORP","THE SPOTTED OWL","211 AVENUE A","","NEW YORK","NY",10009,40.72996,-73.98104,"(40.72996, -73.98104)"
"2743","NEW WORLD STAGES HOLDING CO LLC&NEW WORLD STAGES","OPR CO LLC DBA:TIMEOUT NY LOUNGE","340 W 50TH ST","","NEW YORK","NY",10019,40.76275,-73.98729,"(40.76275, -73.98729)"
"2744","323 MM NYC LLC","MAMO RESTAURANT","323 W BROADWAY","","NEW YORK","NY",10013,40.72185,-74.00382,"(40.72185, -74.00382)"
"2745","MEXICUE 225 5TH LLC","MEXICUE","225 FIFTH AVE","UNIT 103","NEW YORK","NY",10010,40.67555,-73.98072,"(40.67555, -73.98072)"
"2746","LAYLA TOV INC","WESTVILLE","333 HUDSON ST","","NEW YORK","NY",10013,40.72711,-74.00768,"(40.72711, -74.00768)"
"2747","34TH STREET DINER INC","TICK TOCK DINER","481 8TH AVE","STORE 1","NEW YORK","NY",10001,NA,NA,""
"2748","PARMYS KABOB AND GRILL INC","RAVAGH PERSIAN GRILL","125 127 1ST AVE","","NEW YORK","NY",10003,0,0,"(0.0, 0.0)"
"2749","CLOVE INDIAN RESTAURANT INC","","1592 AMSTERDAM AVE","","NEW YORK","NY",10031,40.82126,-73.95059,"(40.82126, -73.95059)"
"2750","S MANAGEMENT GROUP LLC","GUNTER SEEGER NY","641 HUDSON ST","","NEW YORK","NY",10014,40.73901,-74.00581,"(40.73901, -74.00581)"
"2751","OPPA CORP","","162 W 4TH ST","","NEW YORK","NY",10014,40.73182,-74.00142,"(40.73182, -74.00142)"
"2752","QIFAN LLC","LUMOS","90 W HOUSTON ST","","NEW YORK","NY",10012,40.72728,-73.99988,"(40.72728, -73.99988)"
"2753","1268 2ND AVE LLC","SERENAS","1268 2ND AVE","","NEW YORK","NY",10065,40.76523,-73.96087,"(40.76523, -73.96087)"
"2754","1317 RESTAURANT CO LLC","CAFE LUKA","1317 1ST AVE","","NEW YORK","NY",10021,40.76699,-73.95692,"(40.76699, -73.95692)"
"2755","165 W 26TH REST LLC","SID GOLD'S REQUEST ROOM","165 W 26TH ST","","NEW YORK","NY",10001,40.74594,-73.99358,"(40.74594, -73.99358)"
"2756","CUVEE KITCHEN LLC & GRAMERCY FARMER & THE FISH","FARMER & THE FISH","247A PARK AVE S","","NEW YORK","NY",10003,40.73824,-73.98763,"(40.73824, -73.98763)"
"2757","BLADES ON 34TH STREET LLC","THE LONG HALL","58 E 34TH ST","","NEW YORK","NY",10016,40.74712,-73.98222,"(40.74712, -73.98222)"
"2758","LONDELS INC","HARLEM GREEN PARROT BAR AND LOUNGE","2509 ADAM CLAYTON POWELL JR BD","","NEW YORK","NY",10039,40.82188,-73.93869,"(40.82188, -73.93869)"
"2759","246 MIEKO INC","SUSHI YOU","246 E 51ST ST","STE 4 LOWER EAST STORE","NEW YORK","NY",10022,40.75552,-73.96873,"(40.75552, -73.96873)"
"2760","JONILU LLC","LA VILLETTA","398 E 52ND ST","","NEW YORK","NY",10022,40.7551,-73.96533,"(40.7551, -73.96533)"
"2761","DIMES BIG TIME LLC","DIMES","49 CANAL ST","","NEW YORK","NY",10002,40.71496,-73.99153,"(40.71496, -73.99153)"
"2762","HARLEM DINE INC","OFF THE GRID PUB & GRUB","547 W 142ND ST STORE 1","","NEW YORK","NY",10031,40.82403,-73.95056,"(40.82403, -73.95056)"
"2763","LEGENDS OWO LLC","ONE WORLD OBSERVATORY","1 WORLD TRADE CENTER","101ST 102ND FL AKA 285 FULTON","NEW YORK","NY",10007,0,0,"(0.0, 0.0)"
"2764","CLINTON HALL HOLDINGS LLC","CLINTON HALL","90 WASHINGTON ST","","NEW YORK","NY",10006,40.70804,-74.01485,"(40.70804, -74.01485)"
"2765","MK 32 RESTAURANT CORP","THE KUNJIP","32 W 32ND ST","","NEW YORK","NY",10001,40.74762,-73.98724,"(40.74762, -73.98724)"
"2766","JL SOLO INC","SENZA GLUTEN","206 SULLIVAN ST","","NEW YORK","NY",10012,40.72903,-74.00031,"(40.72903, -74.00031)"
"2767","CACTUS PEAR LLC","PLAYA BETTY'S","320 AMSTERDAM AVE","","NEW YORK","NY",10023,40.78086,-73.98036,"(40.78086, -73.98036)"
"2768","MACPER LLC","D.B.A","41 1ST AVE","","NEW YORK","NY",10003,40.72435,-73.98806,"(40.72435, -73.98806)"
"2769","9 EAST UNION SQUARE LLC","AL VICOLETTO","9 E 17TH ST","BASEMENT","NEW YORK","NY",10003,40.73775,-73.99127,"(40.73775, -73.99127)"
"2770","MAMEXICANA LLC","GINA MEXICANA","1288 MADISON AVE","","NEW YORK","NY",10128,40.78455,-73.95616,"(40.78455, -73.95616)"
"2771","JAVELINA TEX MEX LLC","JAVELINA","119 E 18TH ST","","NEW YORK","NY",10003,40.73686,-73.98738,"(40.73686, -73.98738)"
"2772","CASCALOTE LATIN BISTRO INC","CASCALOTE LATIN BISTRO","2126 2ND AVE","","NEW YORK","NY",10029,40.79265,-73.94058,"(40.79265, -73.94058)"
"2773","58 WEST LLC","LOI ESTIATORIO","132 W 58TH ST","","NEW YORK","NY",10019,40.76529,-73.97803,"(40.76529, -73.97803)"
"2774","DRINK THIS LLC","THE UP & UP","116 MACDOUGAL ST","","NEW YORK","NY",10012,40.72966,-74.00044,"(40.72966, -74.00044)"
"2775","SAIGON CAF? 89 INC","","612 AMSTERDAM AVE","","NEW YORK","NY",10024,40.79005,-73.97336,"(40.79005, -73.97336)"
"2776","MANHATTAN MAHARAJA LLC","JUBAN","207 10TH AVE","","NEW YORK","NY",10011,40.74735,-74.00481,"(40.74735, -74.00481)"
"2777","PJR STEAKHOUSE INC","ROCCO'S STEAKHOUSE","72 MADISON AVE","","NEW YORK","NY",10016,40.74385,-73.98615,"(40.74385, -73.98615)"
"2778","WHITNEY MUSEUM OF AMERICAN ART WHIT FOOD II LLC &","HUDSON YARDS CATERING LLC DBA UNTITLED","99 GANSEVOORT ST","GROUND FLOOR RESTAURANT","NEW YORK","NY",10014,40.73944,-74.00802,"(40.73944, -74.00802)"
"2779","DRAFT HOUSE LLC, THE","","3473 BROADWAY","","NEW YORK","NY",10031,40.82437,-73.95217,"(40.82437, -73.95217)"
"2780","ANGEL OF HARLEM LLC","","2272 FREDERICK DOUGLASS BLVD","","NEW YORK","NY",10027,40.80798,-73.95233,"(40.80798, -73.95233)"
"2781","LIQUID SAMURAI LLC","BAR GOTO","245 ELDRIDGE ST","","NEW YORK","NY",10002,40.72276,-73.98989,"(40.72276, -73.98989)"
"2782","LOS LIZARDOS INC","CASA AGAVE MEXICAN BAR & GRILL","693 9TH AVE","","NEW YORK","NY",10036,40.76211,-73.9903,"(40.76211, -73.9903)"
"2783","SENANROSSA LLC","JOHN DOE'S","253 5TH AVE","NORTH STORE","NEW YORK","NY",10016,40.74475,-73.98716,"(40.74475, -73.98716)"
