"","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"200",7400,"ISLAND","1305","MADISON AVENUE",10128,"Seafood","1305, MADISON AVENUE, New York, NY",-73.9555364,40.7849229
"201",7401,"Aji Sushi","519","3RD AVE",10016,"Japanese","519, 3RD AVE, New York, NY",-73.9775621,40.7461234
"202",7402,"COOPERS CRAFT AND KITCHEN","169","8TH AVE",10011,"American","169, 8TH AVE, New York, NY",-74.0007935,40.7427032
"203",7403,"BONMI VIETNAMESE","119","E 23RD ST",10010,"Vietnamese/Cambodian/Malaysia","119, E 23RD ST, New York, NY",-73.9852527,40.7400161
"204",7404,"ROYAL FRIED CHICKEN","13","AVENUE D",10009,"Chicken","13, AVENUE D, New York, NY",-73.9786036,40.7205204
"205",7405,"PAGANI","289","BLEECKER ST",10014,"Italian","289, BLEECKER ST, New York, NY",-74.0032725,40.7321673
"206",7406,"RABU HOUSE JAPANESE AND THAI CUISINE","547","2ND AVE",10016,"Japanese","547, 2ND AVE, New York, NY",-73.9778376,40.7425727
"207",7407,"GOEMON CURRY","29","KENMARE ST",10012,"Japanese","29, KENMARE ST, New York, NY",-73.9950999,40.720838
"208",7408,"PROPOSITO DE VIDA","180","E 104TH ST",10029,"Caf̩/Coffee/Tea","180, E 104TH ST, New York, NY",NA,NA
"209",7409,"GALAXY  DINER","665","9 AVENUE",10036,"American","665, 9 AVENUE, New York, NY",-73.9908539,40.7612674
"210",7410,"SUBWAY","2508","BROADWAY",10025,"Sandwiches","2508, BROADWAY, New York, NY",-73.9726722,40.7928665
"211",7411,"MACARON CAFE","44","EAST   59 STREET",10022,"Caf̩/Coffee/Tea","44, EAST   59 STREET, New York, NY",-73.9711094,40.7632698
"212",7412,"LE RELAIS DE VENISE","590","LEXINGTON AVENUE",10154,"French","590, LEXINGTON AVENUE, New York, NY",NA,NA
"213",7413,"WOMENS NATL. REPUBLICAN CLUB","3","WEST   51 STREET",10019,"American","3, WEST   51 STREET, New York, NY",-73.9773326,40.7595988
"214",7414,"TOTOYA","1144","1 AVENUE",10065,"Japanese","1144, 1 AVENUE, New York, NY",-73.9599796,40.7619143
"215",7415,"AMAZED PALACE","689","9TH AVE",10036,"Asian","689, 9TH AVE, New York, NY",-73.9903719,40.7619901
"216",7416,"EAT CLUB INC","17","W 20TH ST",10011,"American","17, W 20TH ST, New York, NY",-73.9921624,40.7403982
"217",7417,"SUNDAES AND CONES","95","EAST   10 STREET",10003,"Ice Cream, Gelato, Yogurt, Ices","95, EAST   10 STREET, New York, NY",NA,NA
"218",7418,"DUNKIN' DONUTS","206","W 104TH ST",10025,"Donuts","206, W 104TH ST, New York, NY",-73.9671278,40.7991611
"219",7419,"CHIPOTLE MEXICAN GRILL","405","6 AVENUE",10014,"Mexican","405, 6 AVENUE, New York, NY",-73.9999441,40.7336067
"220",7420,"JUICE PRESS @EQUINOX","344","AMSTERDAM AVE",10024,"Juice, Smoothies, Fruit Salads","344, AMSTERDAM AVE, New York, NY",-73.9798888,40.7815249
"221",7421,"PLAYA BOWLS","550","W 54TH ST",10019,"Juice, Smoothies, Fruit Salads","550, W 54TH ST, New York, NY",-73.9915642,40.7677253
"222",7422,"POTBELLY SANDWICH WORKS","127","FULTON ST",10038,"American","127, FULTON ST, New York, NY",-74.0071747,40.7103215
"223",7423,"THE BEAN","31","3RD AVE",10003,"Other","31, 3RD AVE, New York, NY",-73.9893532,40.7297329
"224",7424,"PRET A MANGER","400","PARK AVENUE",10022,"Sandwiches","400, PARK AVENUE, New York, NY",-73.9724197,40.76002
"225",7425,"TIR NA NOG","254","W 31ST ST",10001,"Irish","254, W 31ST ST, New York, NY",-73.9943661,40.7498979
"226",7426,"TOAD HALL","57","GRAND STREET",10013,"American","57, GRAND STREET, New York, NY",-74.0035939,40.7221345
"227",7427,"ROOM SERVICE","690","9TH AVE",10036,"Thai","690, 9TH AVE, New York, NY",-73.9898209,40.7617575
"228",7428,"ALIBABA","515","AMSTERDAM AVENUE",10024,"Jewish/Kosher","515, AMSTERDAM AVENUE, New York, NY",-73.9753571,40.7867787
"229",7429,"WASABI SUSHI BENTO 6TH AVE","1016","6TH AVE",10018,"Japanese","1016, 6TH AVE, New York, NY",-73.98583,40.7520947
"230",7430,"AMBROSIA","8","WEST   45 STREET",10036,"Korean","8, WEST   45 STREET, New York, NY",-73.9803629,40.7555525
"231",7431,"NYC HANDCRAFTED","367","3RD AVE",10016,"American","367, 3RD AVE, New York, NY",-73.981317,40.740985
"232",7432,"DUNKIN' DONUTS","1024","1 AVENUE",10022,"Donuts","1024, 1 AVENUE, New York, NY",-73.9631035,40.7576523
"233",7433,"INTERNATIONAL HOUSE DINING","500","RIVERSIDE DR",10027,"American","500, RIVERSIDE DR, New York, NY",-73.9616062,40.8138508
"234",7434,"SHAKE SHACK","366","COLUMBUS AVENUE",10024,"Hamburgers","366, COLUMBUS AVENUE, New York, NY",-73.976552,40.7808627
"235",7435,"THE BISTRO","307","W 37TH ST",10018,"American","307, W 37TH ST, New York, NY",-73.9925985,40.754491
"236",7436,"BLUE SMOKE","255","VESEY STREET",10282,"Barbecue","255, VESEY STREET, New York, NY",-74.0152919,40.715015
"237",7437,"KLONG","7","SAINT MARKS PL",10003,"Thai","7, SAINT MARKS PL, New York, NY",-73.9891322,40.7295828
"238",7438,"JOE COFFEE","1045","LEXINGTON AVENUE",10021,"Caf̩/Coffee/Tea","1045, LEXINGTON AVENUE, New York, NY",-73.9607616,40.7720403
"239",7439,"CHIPOTLE MEXICAN GRILL","281","BROADWAY",10007,"Mexican","281, BROADWAY, New York, NY",-74.006366,40.7145348
"240",7440,"COFESTA","33","W 26TH ST",10010,"Caf̩/Coffee/Tea","33, W 26TH ST, New York, NY",-73.9901423,40.7445123
"241",7441,"98 Favor Taste","37","SAINT MARKS PL",10003,"Chinese","37, SAINT MARKS PL, New York, NY",-73.9878572,40.7288155
"242",7442,"DUNKIN' DONUTS","2258","1ST AVENUE",10035,"Donuts","2258, 1ST AVENUE, New York, NY",-73.9350407,40.7960548
"243",7443,"SEL ET POIVRE RESTAURANT","853","LEXINGTON AVENUE",10065,"French","853, LEXINGTON AVENUE, New York, NY",-73.9654059,40.7655928
"244",7444,"SUSHIRRITO","12","W 23RD ST",10010,"Japanese","12, W 23RD ST, New York, NY",-73.99028,40.7415594
"245",7445,"WASSAIL","162","ORCHARD ST",10002,"American","162, ORCHARD ST, New York, NY",NA,NA
"246",7446,"WAGAMAMA","210","5TH AVE",10010,"Japanese","210, 5TH AVE, New York, NY",NA,NA
"247",7447,"THE MARK RESTAURANT","25","EAST   77 STREET",10075,"American","25, EAST   77 STREET, New York, NY",-73.9633994,40.7752711
"248",7448,"KAM HING CAFE","118","BAXTER ST",10013,"Bakery","118, BAXTER ST, New York, NY",-73.9991894,40.7179852
"249",7449,"99 CENTS FRESH PIZZERIA","158","E 39TH ST",10016,"Pizza","158, E 39TH ST, New York, NY",-73.9762326,40.7488541
"250",7450,"AMERICAN GIRL CAFE","609","5 AVENUE",10017,"American","609, 5 AVENUE, New York, NY",-73.9772867,40.7575084
"251",7451,"SWIFT","34","EAST    4 STREET",10003,"Irish","34, EAST    4 STREET, New York, NY",-73.9923517,40.7272403
"252",7452,"DOMENICO VACCA","15","W 55TH ST",10019,"Caf̩/Coffee/Tea","15, W 55TH ST, New York, NY",-73.9757026,40.7622807
"253",7453,"STARBUCKS","100","WILLIAM STREET",10038,"Caf̩/Coffee/Tea","100, WILLIAM STREET, New York, NY",-74.0071976,40.7083741
"254",7454,"STARBUCKS","1261","LEXINGTON AVENUE",10028,"Caf̩/Coffee/Tea","1261, LEXINGTON AVENUE, New York, NY",-73.9560367,40.7785027
"255",7455,"JOE: THE ART OF COFFEE","44","GRAND CENTRAL TERMINAL",10017,"Caf̩/Coffee/Tea","44, GRAND CENTRAL TERMINAL, New York, NY",-73.9761083,40.7524619
"256",7456,"HU KITCHEN","78","5 AVENUE",10011,"American","78, 5 AVENUE, New York, NY",-73.9941825,40.7358203
"257",7457,"KORILLA EAST VILLAGE","23","3RD AVE",10003,"Korean","23, 3RD AVE, New York, NY",-73.989555,40.729532
"258",7458,"BALVANERA","152","STANTON ST",10002,"Spanish","152, STANTON ST, New York, NY",-73.9853832,40.7206224
"259",7459,"FUKU","163","1ST AVE",10003,"American","163, 1ST AVE, New York, NY",-73.9845561,40.7289675
"260",7460,"99 CENT FRESH PIZZA","151","E 43RD ST",10017,"Pizza","151, E 43RD ST, New York, NY",-73.9743804,40.7517306
"261",7461,"KETCH BREWHOUSE","6","PLATT ST",10038,"American","6, PLATT ST, New York, NY",-74.0063872,40.7073433
"262",7462,"P.J. CLARKE'S","915","3 AVENUE",10022,"American","915, 3 AVENUE, New York, NY",-73.9680336,40.7589148
"263",7463,"EMPLOYEE'S ONLY","510","HUDSON STREET",10014,"American","510, HUDSON STREET, New York, NY",-74.0060815,40.7334327
"264",7464,"RUSS & DAUGHTERS AT THE JEWISH MUSEUM","1109","5TH AVE",10128,"Jewish/Kosher","1109, 5TH AVE, New York, NY",NA,NA
"265",7465,"INTI N.Y.C.","820","10 AVENUE",10019,"Peruvian","820, 10 AVENUE, New York, NY",-73.9894536,40.7674164
"266",7466,"CHOP CHOP","501","WEST  184 STREET",10033,"Jewish/Kosher","501, WEST  184 STREET, New York, NY",-73.9297888,40.8501935
"267",7467,"PIE","124","4 AVENUE",10003,"Pizza","124, 4 AVENUE, New York, NY",-73.9902141,40.7330887
"268",7468,"LITTLE CAESARS","1936","3RD AVE",10029,"Pizza","1936, 3RD AVE, New York, NY",-73.944558,40.792205
"269",7469,"LA COLOMBE TORREFACTION","319","CHURCH STREET",10013,"Caf̩/Coffee/Tea","319, CHURCH STREET, New York, NY",-74.0037611,40.7198651
"270",7470,"ANGKOR CAMBODIAN BISTRO","408","E 64TH ST",10065,"Asian","408, E 64TH ST, New York, NY",NA,NA
"271",7471,"SHENG DA CHINESE FOOD RESTAURANT","27","ELDRIDGE ST",10002,"Chinese","27, ELDRIDGE ST, New York, NY",-73.9937016,40.7151601
"272",7472,"KONEKO","26","CLINTON ST",10002,"Caf̩/Coffee/Tea","26, CLINTON ST, New York, NY",-73.9841737,40.7204613
"273",7473,"AQUA GRILL","210","SPRING STREET",10012,"Seafood","210, SPRING STREET, New York, NY",-74.0038433,40.7253089
"274",7474,"SUBWAY","520","9TH AVE",10018,"Sandwiches/Salads/Mixed Buffet","520, 9TH AVE, New York, NY",-73.9938955,40.7563056
"275",7475,"THE CAMPBELL","15","VANDERBILT AVE",10017,"American","15, VANDERBILT AVE, New York, NY",-73.9774643,40.7526347
"276",7476,"SAN REMO CAFE","201","LAFAYETTE ST",10012,"French","201, LAFAYETTE ST, New York, NY",-73.9977215,40.7213595
"277",7477,"JUICOLOGY","387","8TH AVE",10001,"Juice, Smoothies, Fruit Salads","387, 8TH AVE, New York, NY",-73.995878,40.749327
"278",7478,"THAI TERMINAL","349","E 12TH ST",10003,"Thai","349, E 12TH ST, New York, NY",-73.9838064,40.7303714
"279",7479,"MOTEL MORRIS","132","7TH AVE",10011,"Other","132, 7TH AVE, New York, NY",-73.9981147,40.7410115
"280",7480,"CAFE BUUNNI","213","PINEHURST AVENUE",10033,"Caf̩/Coffee/Tea","213, PINEHURST AVENUE, New York, NY",-73.9376428,40.855234
"281",7481,"LUSARDI'S RESTAURANT","1494","SECOND AVENUE",10075,"Italian","1494, SECOND AVENUE, New York, NY",-73.9554301,40.7723826
"282",7482,"GETTING HUNGRY","225","VARICK ST",10014,"Delicatessen","225, VARICK ST, New York, NY",-74.0056304,40.7290031
"283",7483,"PRET A MANGER","601","8TH AVE",10018,"Other","601, 8TH AVE, New York, NY",-73.991352,40.755652
"284",7484,"TERTULIA","359","6 AVENUE",10014,"Spanish","359, 6 AVENUE, New York, NY",-74.0008279,40.7322744
"285",7485,"PEOPLES CHOICE KITCHEN","2733","8 AVENUE",10039,"Caribbean","2733, 8 AVENUE, New York, NY",-73.9418833,40.8233987
"286",7486,"GARDEN GRILL & BAR","63","W 35TH ST",10001,"American","63, W 35TH ST, New York, NY",-73.986569,40.750404
"287",7487,"WALTER KERR THEATRE","219","WEST   48 STREET",10036,"American","219, WEST   48 STREET, New York, NY",-73.9856673,40.760724
"288",7488,"J. RESTAURANT","2479","FREDERICK DOUGLAS BOULEVARD",10027,"African","2479, FREDERICK DOUGLAS BOULEVARD, New York, NY",-73.9478532,40.8151517
"289",7489,"GALLO NERO","402","W 44TH ST",10036,"Other","402, W 44TH ST, New York, NY",-73.9920706,40.7597613
"290",7490,"59E59 BAR","59","EAST   59 STREET",10022,"American","59, EAST   59 STREET, New York, NY",NA,NA
"291",7491,"HO YIP RESTAURANT","110112","LIBERTY STREET",10006,"Chinese","110112, LIBERTY STREET, New York, NY",-74.0121693,40.709914
"292",7492,"ORENS DAILY ROAST COFFEES & TEAS","1144","Lexington Ave",10075,"Caf̩/Coffee/Tea","1144, Lexington Ave, New York, NY",NA,NA
"293",7493,"KYO-YA","94","EAST    7 STREET",10009,"Japanese","94, EAST    7 STREET, New York, NY",-73.9853674,40.7266546
"294",7494,"525 LEX Restaurant/M Club Lounge/illy Caf̩","525","LEXINGTON AVE",10017,"American","525, LEXINGTON AVE, New York, NY",-73.9726263,40.7553992
"295",7495,"SHAN DONG DUMPLING","106","MOSCO STREET",10013,"Chinese","106, MOSCO STREET, New York, NY",-73.9992861,40.7145687
"296",7496,"THE SPANIARD","190","W 4TH ST",10014,"American","190, W 4TH ST, New York, NY",-74.0022796,40.7326969
"297",7497,"VBAR SEAPORT","212","FRONT ST",10038,"American","212, FRONT ST, New York, NY",NA,NA
"298",7498,"INDIAN TANDOOR OVEN","175","EAST   83 STREET",10028,"Indian","175, EAST   83 STREET, New York, NY",NA,NA
"299",7499,"CHAMP GOURMET","30","BROAD STREET",10004,"American","30, BROAD STREET, New York, NY",NA,NA
"300",7500,"DELL'ANIMA","38","8 AVENUE",10014,"Italian","38, 8 AVENUE, New York, NY",-74.0040068,40.7379545
"301",7501,"HSBC BANK","452","5 AVENUE",10018,"American","452, 5 AVENUE, New York, NY",NA,NA
"302",7502,"BOUCHON BAKERY ROCKEFELLER","1","ROCKEFELLER PLAZA",10020,"American","1, ROCKEFELLER PLAZA, New York, NY",-73.9788542,40.7580629
"303",7503,"230 FIFTH","230","FIFTH AVENUE",10001,"American","230, FIFTH AVENUE, New York, NY",-73.9884259,40.7441382
"304",7504,"JACK'S RESTAURANT & BAR","147","WEST   40 STREET",10018,"American","147, WEST   40 STREET, New York, NY",-73.987424,40.7547158
"305",7505,"SEA LEVEL CAFE","6","EAST   43 STREET",10017,"American","6, EAST   43 STREET, New York, NY",-73.9798023,40.7536264
"306",7506,"TABOON","773","10TH AVENUE",10019,"Mediterranean","773, 10TH AVENUE, New York, NY",NA,NA
"307",7507,"STUDIO 54 THEATRE","254","W 54th St",10019,"American","254, W 54th St, New York, NY",-73.9837801,40.7643532
"308",7508,"FINANCIER PATISSERIE","245","PARK AVENUE",10017,"American","245, PARK AVENUE, New York, NY",-73.9745088,40.7545475
"309",7509,"DRUNKEN DUMPLING","137","1ST AVE",10003,"Japanese","137, 1ST AVE, New York, NY",-73.9853215,40.7279609
"310",7510,"LA CHULA","137","E 116TH ST",10029,"Mexican","137, E 116TH ST, New York, NY",-73.9416764,40.7988377
"311",7511,"ISTANBUL GRILL","310","WEST   14 STREET",10014,"Turkish","310, WEST   14 STREET, New York, NY",-74.0033659,40.739875
"312",7512,"ROBERT","2","COLUMBUS CIRCLE",10019,"American","2, COLUMBUS CIRCLE, New York, NY",-73.981928,40.7673908
"313",7513,"STARBUCKS","943","2 AVENUE",10022,"Caf̩/Coffee/Tea","943, 2 AVENUE, New York, NY",-73.9687923,40.7551054
"314",7514,"MORINI RISTORANTE","1167","MADISON AVENUE",10028,"Italian","1167, MADISON AVENUE, New York, NY",-73.9588577,40.7805467
"315",7515,"CHIPOTLE MEXICAN GRILL","274","MADISON AVENUE",10016,"Mexican","274, MADISON AVENUE, New York, NY",-73.9807223,40.7514363
"316",7516,"SADELLES","463","W BROADWAY",10012,"American","463, W BROADWAY, New York, NY",-74.0001507,40.7262417
"317",7517,"WALL 88","104","2ND AVE",10003,"American","104, 2ND AVE, New York, NY",NA,NA
"318",7518,"THE PENN CLUB","30","WEST   44 STREET",10036,"American","30, WEST   44 STREET, New York, NY",-73.9817633,40.7552689
"319",7519,"RAMEN ZUNDO-YA","84","E 10TH ST",10003,"Japanese","84, E 10TH ST, New York, NY",-73.9899472,40.7308664
"320",7520,"COOK EATERY","1412","BROADWAY",10018,"American","1412, BROADWAY, New York, NY",NA,NA
"321",7521,"CONDE NAST","1","WORLD TRADE CENTER",10048,"American","1, WORLD TRADE CENTER, New York, NY",-74.0133064,40.7121288
"322",7522,"OMAR'S MEDITERRANEAN CUISINE","154","E 55TH ST",10022,"Mediterranean","154, E 55TH ST, New York, NY",NA,NA
"323",7523,"TORISHIN","362","W 53RD ST",10019,"Japanese","362, W 53RD ST, New York, NY",-73.987158,40.7650069
"324",7524,"UNCLES BOONS","7","SPRING STREET",10012,"Thai","7, SPRING STREET, New York, NY",-73.9943661,40.7213667
"325",7525,"SUBWAY","455","EAST  116 STREET",10029,"Sandwiches","455, EAST  116 STREET, New York, NY",-73.933388,40.7952776
"326",7526,NA,"695","10TH AVE",10036,"Other","695, 10TH AVE, New York, NY",-73.993262,40.763222
"327",7527,"ONE MILE HOUSE","1012","DELANCY STREET",10002,"American","1012, DELANCY STREET, New York, NY",-73.9772332,40.7147144
"328",7528,"FEI MA","79","AVENUE A",10009,"Chinese","79, AVENUE A, New York, NY",-73.9844951,40.7251021
"329",7529,"TAVERN 62","135","E 62ND ST",10065,"American","135, E 62ND ST, New York, NY",-73.9670934,40.7644339
"330",7530,"PESCE PASTA TRATT","625","COLUMBUS AVE",10024,"Italian","625, COLUMBUS AVE, New York, NY",NA,NA
"331",7531,"NEW AMSTERDAM THEATER","214","W 42ND ST",10036,"American","214, W 42ND ST, New York, NY",-73.9879339,40.7561111
"332",7532,"STARBUCKS COFFEE","10","WAVERLY PL",10003,"Caf̩/Coffee/Tea","10, WAVERLY PL, New York, NY",-73.9942986,40.7298748
"333",7533,"CHEZ JOSEPHINE","414","WEST   42 STREET",10036,"French","414, WEST   42 STREET, New York, NY",-73.9935856,40.7584711
"334",7534,"A SALT & BATTERY","112","GREENWICH AVENUE",10011,"Seafood","112, GREENWICH AVENUE, New York, NY",-74.0019692,40.738354
"335",7535,"CHOPPED PARSLEY","500","W 146TH ST",10031,"Japanese","500, W 146TH ST, New York, NY",-73.9474648,40.8259595
"336",7536,"SALAD BOX USA","44","PARK PL",10007,"Salads","44, PARK PL, New York, NY",-74.0095221,40.7132465
"337",7537,"BLU CAFE","120","RIVERSIDE BLVD",10069,"Caf̩/Coffee/Tea","120, RIVERSIDE BLVD, New York, NY",-73.98911,40.7764061
"338",7538,"CREDIT SUISSE/SMALL CHANGE CAFE","1","MADISON AVENUE",10010,"American","1, MADISON AVENUE, New York, NY",-73.9875075,40.7410912
"339",7539,"NYU GCASL KITCHEN","238","THOMPSON STREET",10012,"American","238, THOMPSON STREET, New York, NY",-73.9982425,40.7298729
"340",7540,"VIDA VERDE","248","W 55TH ST",10019,"Mexican","248, W 55TH ST, New York, NY",-73.9831741,40.7649308
"341",7541,"STARBUCKS","233","BROADWAY",10007,"Caf̩/Coffee/Tea","233, BROADWAY, New York, NY",-74.0082918,40.7124483
"342",7542,"STARBUCKS","475","W 57TH ST",10019,"Caf̩/Coffee/Tea","475, W 57TH ST, New York, NY",-73.9880763,40.769266
"343",7543,"DARBAR GRILL","157","EAST   55 STREET",10022,"Indian","157, EAST   55 STREET, New York, NY",-73.9689006,40.7592529
"344",7544,NA,"4181","BROADWAY",10033,"Other","4181, BROADWAY, New York, NY",NA,NA
"345",7545,"ARCHDIOCESES OF NY","1011","1ST AVE",10022,"American","1011, 1ST AVE, New York, NY",NA,NA
"346",7546,"FRIENDLY GOURMET PIZZA","59","NASSAU STREET",10038,"Pizza/Italian","59, NASSAU STREET, New York, NY",NA,NA
"347",7547,"SAFE HORIZON","209","WEST 125 STREET",10027,"American","209, WEST 125 STREET, New York, NY",-73.9487839,40.8093846
"348",7548,"SUBCULTURE ARTS UNDERGROUND","45","BLEECKER ST",10012,"American","45, BLEECKER ST, New York, NY",-73.9941755,40.7259994
"349",7549,"TIA POL","205","10 AVENUE",10011,"Spanish","205, 10 AVENUE, New York, NY",-74.004801,40.7473
"350",7550,"ROYAL PIZZA","592","3 AVENUE",10016,"Pizza","592, 3 AVENUE, New York, NY",-73.9762765,40.7487971
"351",7551,"KARAOKE BOHO","152","ORCHARD ST",10002,"Other","152, ORCHARD ST, New York, NY",-73.9885354,40.7206555
"352",7552,"THE FLOWER SHOP","107","ELDRIDGE ST",10002,"American","107, ELDRIDGE ST, New York, NY",-73.9922533,40.7181476
"353",7553,"LITTLE ITALY PIZZA","185","WEST   32 STREET",10001,"Pizza/Italian","185, WEST   32 STREET, New York, NY",-73.9913088,40.7496051
"354",7554,"CHOCNYC BAKERY","4996","BROADWAY",10034,"Bakery","4996, BROADWAY, New York, NY",-73.9184841,40.8682413
"355",7555,"LA SIRENE UWS","416","AMSTERDAM AVE",10024,"French","416, AMSTERDAM AVE, New York, NY",-73.9782,40.783853
"356",7556,"AL VAPORETTO","168","E 81ST ST",10028,"Italian","168, E 81ST ST, New York, NY",-73.9570004,40.7756182
"357",7557,"GANSEVOORT PARK ROOFTOP","420","PARK AVE S",10016,"American","420, PARK AVE S, New York, NY",-73.9841967,40.7439194
"358",7558,"V BAR","132","1 AVENUE",10009,"Italian","132, 1 AVENUE, New York, NY",-73.9851423,40.7274064
"359",7559,"GREEN KITCHEN DINER","1475","1 AVENUE",10075,"American","1475, 1 AVENUE, New York, NY",NA,NA
"360",7560,"THE COFFEE INN","1316","1 AVENUE",10021,"Caf̩/Coffee/Tea","1316, 1 AVENUE, New York, NY",-73.956438,40.7668131
"361",7561,"SUBWAY","301","CATHEDRAL PKWY",10026,"Sandwiches","301, CATHEDRAL PKWY, New York, NY",NA,NA
"362",7562,"TOWN TENNIS MEMBERS CLUB","430","E 56TH ST",10022,"American","430, E 56TH ST, New York, NY",-73.9624557,40.7569833
"363",7563,"CHICKEN/CELEBRITY CHEF, DELI CONCESSION","4","PENN PLAZA",10121,"American","4, PENN PLAZA, New York, NY",-73.9934709,40.7505621
"364",7564,"PRINCE ST PIZZA","27","PRINCE STREET",10012,"Pizza","27, PRINCE STREET, New York, NY",-73.9945497,40.7230533
"365",7565,"FAMOUS 99 C PIZZA","159","LUDLOW ST",10002,"Other","159, LUDLOW ST, New York, NY",-73.9880419,40.721048
"366",7566,"GEBHARD'S BEER CULTURE","228","W 72ND ST",10023,"American","228, W 72ND ST, New York, NY",-73.9831636,40.7789855
"367",7567,"MAMA'S PIZZERIA","941","AMSTERDAM AVENUE",10025,"Pizza/Italian","941, AMSTERDAM AVENUE, New York, NY",-73.9653026,40.8004768
"368",7568,"THE DESSERT KITCHEN","94","SAINT MARKS PL",10009,"Other","94, SAINT MARKS PL, New York, NY",NA,NA
"369",7569,"MACARON","750","3 AVENUE",10017,"American","750, 3 AVENUE, New York, NY",NA,NA
"370",7570,"STARBUCKS","1102","1 AVENUE",10065,"Caf̩/Coffee/Tea","1102, 1 AVENUE, New York, NY",-73.960646,40.7604394
"371",7571,"POCKET BAR NYC","455","W 48TH ST",10036,"American","455, W 48TH ST, New York, NY",NA,NA
"372",7572,"ANTIQUE GARAGE TRIBECA","313","CHURCH ST",10013,"Turkish","313, CHURCH ST, New York, NY",-74.0039152,40.7197084
"373",7573,"JUPIOCA","1457","YORK AVE",10075,"Juice, Smoothies, Fruit Salads","1457, YORK AVE, New York, NY",-73.9514809,40.7703618
